"407" 28551726 2014-10-13 560 28551726 560 r
"408" 26125159 2014-10-15 562 28808483 561 i
"408" 26125159 2014-10-15 562 26125159 562 r
"409" 32970132 2014-10-16 563 32970132 563 r
"410" 28020366 2014-10-18 565 29630302 564 i
"410" 28020366 2014-10-18 565 28020366 565 r
"411" 32999913 2014-10-19 566 32999913 566 r
"412" 29114521 2014-10-20 567 29114521 567 r
"413" 32750953 2014-10-21 568 32750953 568 r
"414" 27518839 2014-10-22 569 27518839 569 r
"415" 27726748 2014-10-23 570 27726748 570 r
"416" 27909507 2014-10-25 572 28158814 571 i
"416" 27909507 2014-10-25 572 27909507 572 r
"417" 28772954 2014-10-26 573 28772954 573 r
"418" 24273884 2014-10-28 575 28874853 574 i
"418" 24273884 2014-10-28 575 24273884 575 r
"419" 33773122 2014-11-01 579 29549258 576 i
"419" 33773122 2014-11-01 579 29549258 577 i
"419" 33773122 2014-11-01 579 29549258 578 i
"419" 33773122 2014-11-01 579 33773122 579 r
"420" 30792904 2014-11-02 580 30792904 580 r
"421" 31773178 2014-11-03 581 31773178 581 r
"422" 32440375 2014-11-04 582 32440375 582 r
"423" 40443119 2014-11-06 584 32941149 583 i
"423" 40443119 2014-11-06 584 40443119 584 r
"424" 31185939 2014-11-07 585 31185939 585 r
"425" 31011381 2014-11-08 586 31011381 586 r
"426" 37684869 2014-11-09 587 37684869 587 r
"427" 30783311 2014-11-10 588 30783311 588 r
"428" 33293854 2014-11-12 590 32370569 589 i
"428" 33293854 2014-11-12 590 33293854 590 r
"429" 32120142 2014-11-13 591 32120142 591 r
"430" 29329859 2014-11-15 593 32245840 592 i
"430" 29329859 2014-11-15 593 29329859 593 r
"431" 36715531 2014-11-16 594 36715531 594 r
"432" 31232346 2014-11-18 596 33089964 595 i
"432" 31232346 2014-11-18 596 31232346 596 r
"433" 36576402 2014-11-19 597 36576402 597 r
"434" 32565508 2014-11-20 598 32565508 598 r
"435" 37321597 2014-11-21 599 37321597 599 r
"436" 31751490 2014-11-22 600 31751490 600 r
"437" 32264782 2014-11-23 601 32264782 601 r
"438" 32684025 2014-11-25 603 32586047 602 i
"438" 32684025 2014-11-25 603 32684025 603 r
"439" 33616668 2014-11-26 604 33616668 604 r
"440" 27877721 2014-11-28 606 33621394 605 i
"440" 27877721 2014-11-28 606 27877721 606 r
"441" 39776824 2014-12-01 609 34432646 607 i
"441" 39776824 2014-12-01 609 34432646 608 i
"441" 39776824 2014-12-01 609 39776824 609 r
"442" 35508348 2014-12-02 610 35508348 610 r
"443" 37132295 2014-12-03 611 37132295 611 r
"444" 38028243 2014-12-04 612 38028243 612 r
"445" 46741663 2014-12-06 614 38431213 613 i
"445" 46741663 2014-12-06 614 46741663 614 r
"446" 36547505 2014-12-07 615 36547505 615 r
"447" 36629229 2014-12-08 616 36629229 616 r
"448" 43613705 2014-12-09 617 43613705 617 r
"449" 36070468 2014-12-10 618 36070468 618 r
"450" 39883082 2014-12-12 620 38164677 619 i
"450" 39883082 2014-12-12 620 39883082 620 r
"451" 37600018 2014-12-13 621 37600018 621 r
"452" 35191563 2014-12-15 623 38248142 622 i
"452" 35191563 2014-12-15 623 35191563 623 r
"453" 43594976 2014-12-16 624 43594976 624 r
"454" 37148747 2014-12-18 626 39193923 625 i
"454" 37148747 2014-12-18 626 37148747 626 r
"455" 43031256 2014-12-19 627 43031256 627 r
"456" 38596978 2014-12-20 628 38596978 628 r
"457" 43796852 2014-12-21 629 43796852 629 r
"458" 37120574 2014-12-22 630 37120574 630 r
"459" 37319847 2014-12-23 631 37319847 631 r
"460" 38053560 2014-12-25 633 37948316 632 i
"460" 38053560 2014-12-25 633 38053560 633 r
"461" 38565004 2014-12-26 634 38565004 634 r
"462" 32834064 2014-12-28 636 38749607 635 i
"462" 32834064 2014-12-28 636 32834064 636 r
"463" 45024701 2015-01-01 640 39556970 637 i
"463" 45024701 2015-01-01 640 39556970 638 i
"463" 45024701 2015-01-01 640 39556970 639 i
"463" 45024701 2015-01-01 640 45024701 640 r
"464" 40700471 2015-01-02 641 40700471 641 r
"465" 42164020 2015-01-03 642 42164020 642 r
"466" 43690524 2015-01-04 643 43690524 643 r
"467" 52856934 2015-01-06 645 43747294 644 i
"467" 52856934 2015-01-06 645 52856934 645 r
"468" 40808998 2015-01-07 646 40808998 646 r
"469" 42262820 2015-01-08 647 42262820 647 r
"470" 48981531 2015-01-09 648 48981531 648 r
"471" 40698340 2015-01-10 649 40698340 649 r
"472" 43973094 2015-01-12 651 42845122 650 i
"472" 43973094 2015-01-12 651 43973094 651 r
"473" 42237089 2015-01-13 652 42237089 652 r
"474" 38917858 2015-01-15 654 42263879 653 i
"474" 38917858 2015-01-15 654 38917858 654 r
"475" 47497454 2015-01-16 655 47497454 655 r
"476" 40259441 2015-01-18 657 42977553 656 i
"476" 40259441 2015-01-18 657 40259441 657 r
"477" 46576923 2015-01-19 658 46576923 658 r
"478" 42376557 2015-01-20 659 42376557 659 r
"479" 47369283 2015-01-21 660 47369283 660 r
"480" 40631073 2015-01-22 661 40631073 661 r
"481" 41304725 2015-01-23 662 41304725 662 r
"482" 41897726 2015-01-25 664 41866331 663 i
"482" 41897726 2015-01-25 664 41897726 664 r
"483" 43432957 2015-01-26 665 43432957 665 r
"484" 36562225 2015-01-28 667 42913146 666 i
"484" 36562225 2015-01-28 667 36562225 667 r
"485" 49656657 2015-02-01 671 43823812 668 i
"485" 49656657 2015-02-01 671 43823812 669 i
"485" 49656657 2015-02-01 671 43823812 670 i
"485" 49656657 2015-02-01 671 49656657 671 r
"486" 44624591 2015-02-02 672 44624591 672 r
"487" 46768720 2015-02-03 673 46768720 673 r
"488" 47848051 2015-02-04 674 47848051 674 r
"489" 57969835 2015-02-06 676 48044258 675 i
"489" 57969835 2015-02-06 676 57969835 676 r
"490" 45141626 2015-02-07 677 45141626 677 r
"491" 45912725 2015-02-08 678 45912725 678 r
"492" 53028687 2015-02-09 679 53028687 679 r
"493" 44533634 2015-02-10 680 44533634 680 r
"494" 48587806 2015-02-12 682 46725253 681 i
"494" 48587806 2015-02-12 682 48587806 682 r
"495" 46021179 2015-02-13 683 46021179 683 r
"496" 42267487 2015-02-15 685 46232698 684 i
"496" 42267487 2015-02-15 685 42267487 685 r
"497" 51395113 2015-02-16 686 51395113 686 r
"498" 44590970 2015-02-18 688 47291271 687 i
"498" 44590970 2015-02-18 688 44590970 688 r
"499" 52210774 2015-02-19 689 52210774 689 r
"500" 47262104 2015-02-20 690 47262104 690 r
"501" 52513128 2015-02-21 691 52513128 691 r
"502" 45219129 2015-02-22 692 45219129 692 r
"503" 45695330 2015-02-23 693 45695330 693 r
"504" 45557103 2015-02-25 695 46226783 694 i
"504" 45557103 2015-02-25 695 45557103 695 r
"505" 47995472 2015-02-26 696 47995472 696 r
"506" 40380539 2015-02-28 698 44907111 697 i
"506" 40380539 2015-02-28 698 40380539 698 r
