site_id,site_catcf,site_catcp
813eeaf8,1,0.015625
774e3888,1,0.00917431192661
a15f1978,1,0.166666666667
17e93363,1,0.25
58fc041a,1,0.333333333333
5337031e,1,0.0277777777778
628779e6,1,0.5
7ef30a4e,1,0.333333333333
223fe284,1,0.0185185185185
5d821cf4,1,0.25
df4b42c0,1,0.125
4522f1eb,1,0.0416666666667
3fec591a,1,0.04
b693c23f,1,0.333333333333
af358940,1,0.333333333333
0384ccf2,1,0.0222222222222
243ee8e4,1,0.00187969924812
92803f5d,1,0.5
3c2d6edb,1,0.333333333333
13bc7596,1,0.0151515151515
959052a4,1,0.25
11d15e35,1,0.00689655172414
671a8ec9,1,0.0666666666667
d7b63509,1,0.333333333333
860b0f58,1,0.25
0870dcd8,1,0.333333333333
fa55d3a2,1,0.008
abe9b3fe,1,0.0555555555556
5fe269d1,1,0.1
e5419220,1,0.5
ce5ca6e5,1,0.25
b2f12c80,1,0.111111111111
ed2560eb,1,0.5
773f4e0e,1,0.142857142857
dbb91b25,1,0.5
079e3f99,1,0.166666666667
b9e85d44,1,0.0666666666667
ee801229,1,0.5
a5b2e648,1,0.2
fdac57c5,1,0.333333333333
8e51f72a,1,0.0555555555556
0a3c1fc8,1,0.5
cd49d228,1,0.25
2d3d9612,1,0.333333333333
acecd478,1,0.2
336993a9,1,0.142857142857
cdaa7075,1,0.1
d6f714e0,1,0.166666666667
3b3becdf,1,0.5
60897360,1,0.5
d61a26f5,1,0.5
1b8e11a4,1,0.0555555555556
942b8d4d,1,0.2
ea68fb83,1,0.2
73bb60c3,1,0.25
46f2a834,1,0.142857142857
65227113,1,0.0833333333333
0b7c31ea,1,0.5
75131d82,1,0.333333333333
d7b59e92,1,0.2
2a17eb32,1,0.166666666667
ee3d199e,1,0.0769230769231
755b88fe,1,0.111111111111
f768667f,1,0.1
54993997,1,0.5
6b18f740,1,0.030303030303
5f7fdd65,1,0.2
b1ad665e,1,0.5
2fc018e9,1,0.5
8099248e,1,0.5
53fde706,1,0.0666666666667
ac5c7ddc,1,0.5
afe98291,1,0.00233644859813
a9d62c0c,1,0.5
7254a4fb,1,0.0212765957447
ec4c9a36,1,0.2
a96ca070,1,0.5
83af0510,1,0.25
1be9fcc5,1,0.5
727252f7,1,0.166666666667
178fedb1,1,0.333333333333
71fcf0d9,1,0.25
26986db1,1,0.2
d282ac38,1,0.000720461095101
f23b000f,1,0.0121951219512
a8ccc1b6,1,0.5
d8a4204f,1,0.0149253731343
69bfabf4,1,0.5
f6db8d62,1,0.333333333333
c0881c26,1,0.333333333333
29c79ea7,1,0.25
7432a485,1,0.0555555555556
aa24e81b,1,0.2
8a4a9d01,1,0.166666666667
121256b3,1,0.0114942528736
34d4c129,1,0.111111111111
54e48570,1,0.0714285714286
524f8242,1,0.25
e9ca35d2,1,0.05
c52e046d,1,0.125
b861fc71,1,0.25
38cf96e8,1,0.00237529691211
cc74267f,1,0.5
7df1a9ff,1,0.5
e3474632,1,0.05
29261b93,1,0.5
893638de,1,0.0909090909091
c9b2f236,1,0.0454545454545
e51dfc9f,1,0.1
eb831a1a,1,0.111111111111
a2e58b11,1,0.333333333333
b712bff7,1,0.00961538461538
612fd520,1,0.25
dcfdd883,1,0.25
348d3aae,1,0.047619047619
3ca4ce59,1,0.0416666666667
9b3edbc1,1,0.125
b20d2b65,1,0.333333333333
4d096147,1,0.142857142857
107ae72d,1,0.333333333333
2a71982e,1,0.0357142857143
15238832,1,0.333333333333
f019e9df,1,0.5
e42b1664,1,0.5
2913c8e7,1,0.5
5ef143ed,1,0.5
2462cfb4,1,0.5
e818ad7d,1,0.111111111111
dd468d8e,1,0.0909090909091
96bcf8cd,1,0.1
c4fc973a,1,0.166666666667
391cd217,1,0.0344827586207
a62e773d,1,0.030303030303
2b502df2,1,0.5
79e866c9,1,0.5
366d619c,1,0.2
8ed960d9,1,0.333333333333
1533e06e,1,0.333333333333
288318e4,1,0.0263157894737
f6681789,1,0.1
dd22842a,1,0.5
526b7545,1,0.333333333333
0a64de41,1,0.5
6a860320,1,0.2
e3bd8695,1,0.5
91327056,1,0.05
8fc1170d,1,0.333333333333
042eea26,1,0.0133333333333
293c4a18,1,0.333333333333
ce623dcd,1,0.333333333333
d2474af5,1,0.142857142857
5ff22812,1,0.0909090909091
7410c768,1,0.5
045abd5f,1,0.5
c5058f32,1,0.03125
c01127a4,1,0.2
5f6c4bfd,1,0.25
cfd11556,1,0.125
11088e3d,1,0.333333333333
bb4ee5cd,1,0.2
aa9c3899,1,0.25
a1809c3e,1,0.047619047619
d52360ab,1,0.5
ed15164c,1,0.0357142857143
4cd44cd0,1,0.333333333333
92a87ab4,1,0.5
53c84dd4,1,0.5
79466420,1,0.0238095238095
11f6fb0b,1,0.0909090909091
b97b2392,1,0.25
cb9b41f3,1,0.25
9cd1c609,1,0.0714285714286
25a975d3,1,0.5
7ac75bd5,1,0.5
e2394871,1,0.333333333333
c57b52d6,1,0.0555555555556
9dd4a8f2,1,0.25
612bafb1,1,0.166666666667
eab5e469,1,0.0294117647059
b449af41,1,0.166666666667
bea930c2,1,0.333333333333
2d734dfe,1,0.25
f101cfb1,1,0.25
76326d4b,1,0.0833333333333
091b6001,1,0.25
b821d76e,1,0.5
d1428629,1,0.5
f4f7a0e8,1,0.5
501de676,1,0.25
2594c274,1,0.2
a17982c7,1,0.5
73bb4cd8,1,0.5
d678866a,1,0.25
540490fc,1,0.000812347684809
6bca71a0,1,0.0416666666667
26dcd753,1,0.0769230769231
9f5e8446,1,0.5
b49df486,1,0.2
611c4cae,1,0.125
4d5c27bf,1,0.5
9d69f5dd,1,0.027027027027
35d6c295,1,0.5
eee233da,1,0.166666666667
9729716e,1,0.5
3fd13ad5,1,0.333333333333
6297b929,1,0.047619047619
d33ae5d7,1,0.0909090909091
420c62f1,1,0.0714285714286
d1152c7c,1,0.111111111111
bd09dd24,1,0.0116279069767
24346366,1,0.047619047619
03e70f8f,1,0.25
65d73f41,1,0.166666666667
7da07166,1,0.0384615384615
811b7b1d,1,0.166666666667
0216d312,1,0.125
70028e9a,1,0.5
3f830a31,1,0.25
d3108c5a,1,0.5
ee081886,1,0.142857142857
7ecc6398,1,0.5
afc33bb7,1,0.0769230769231
5e984477,1,0.0277777777778
cdad7fb3,1,0.0769230769231
3ed7056c,1,0.5
0becfa82,1,0.333333333333
f2fe5aa0,1,0.5
562afeef,1,0.2
d672ad06,1,0.05
a48ecc3a,1,0.5
8311368f,1,0.0416666666667
96a3e8ab,1,0.1
13b095c6,1,0.00157232704403
611a4fee,1,0.5
4ba3cfc9,1,0.5
4cb7878e,1,0.333333333333
55f77875,1,0.0169491525424
3af9cd4e,1,0.5
f8ae6740,1,0.03125
6545d1fb,1,0.166666666667
0e326ca1,1,0.25
9be3773c,1,0.5
e3015e13,1,0.125
e615afcc,1,0.5
4a981dc4,1,0.015873015873
df6c2c17,1,0.125
acc462e8,1,0.333333333333
33f2c4b8,1,0.333333333333
61995226,1,0.5
a68e473d,1,0.0133333333333
6a03bb5f,1,0.25
df8b7a93,1,0.1
ee270969,1,0.5
ff686885,1,0.333333333333
286f74ee,1,0.0014409221902
f491586e,1,0.333333333333
fd0bfb49,1,0.5
131f9630,1,0.166666666667
fdf76906,1,0.5
63ec7ca2,1,0.2
55096fef,1,0.166666666667
5d1e81ff,1,0.333333333333
38ae1527,1,0.333333333333
72151e40,1,0.00735294117647
c406e56a,1,0.0416666666667
fb455de4,1,0.0344827586207
786d5474,1,0.25
16e16ada,1,0.25
bb39406b,1,0.125
1e869662,1,0.333333333333
e7056971,1,0.333333333333
f047644d,1,0.5
aedd000e,1,0.142857142857
c715cbea,1,0.1
31652cef,1,0.333333333333
646b9844,1,0.2
b24a110e,1,0.047619047619
74c76ad2,1,0.5
a537d001,1,0.00757575757576
690a858c,1,0.111111111111
6f773f0b,1,0.027027027027
731dea9f,1,0.0454545454545
a9b28a5f,1,0.142857142857
d6f68ed7,1,0.25
f02c8fdc,1,0.25
53d3a295,1,0.25
95267db1,1,0.5
a548a7fe,1,0.027027027027
ea3a117a,1,0.25
05a128c3,1,0.0909090909091
48329a2e,1,0.25
83910313,1,0.333333333333
f2977fc9,1,0.2
4c2212e6,1,0.0769230769231
5f4bc969,1,0.2
a39da673,1,0.5
87abe89f,1,0.333333333333
da1b0963,1,0.0357142857143
a8d671c6,1,0.5
1604b92c,1,0.0555555555556
f2877c7f,1,0.5
665d6e6e,1,0.2
17177c92,1,0.111111111111
bc3bd88d,1,0.016393442623
351300aa,1,0.0454545454545
993ea179,1,0.333333333333
e2397e88,1,0.125
3d9630a6,1,0.047619047619
eb45de80,1,0.01
fa737cfc,1,0.166666666667
0d2e12db,1,0.333333333333
2fbb4ceb,1,0.5
d9c1cc78,1,0.333333333333
ee1b70ac,1,0.5
e4dea589,1,0.5
9bfe27e9,1,0.0666666666667
aee65c20,1,0.00393700787402
044b0cc0,1,0.166666666667
ba9224b0,1,0.5
e4d62e86,1,0.125
b9b0ef72,1,0.1
27c2e942,1,0.5
7f3710e2,1,0.5
6ab9ec73,1,0.333333333333
10f03a50,1,0.5
d41dfb39,1,0.04
ccf86165,1,0.0666666666667
4a43a794,1,0.5
a1f246cc,1,0.125
e268db3e,1,0.5
a601e6df,1,0.5
b14e9cd1,1,0.2
6fc8ba71,1,0.0526315789474
cde5c985,1,0.00471698113208
83942c33,1,0.0222222222222
4ce04461,1,0.333333333333
5f5ec5af,1,0.00840336134454
e0c679e2,1,0.0105263157895
0c49c89f,1,0.5
a1638c61,1,0.0416666666667
df2bdf6d,1,0.333333333333
d200b544,1,0.333333333333
7ea9d770,1,0.5
fdf4ed12,1,0.5
e203007d,1,0.2
89c27667,1,0.0769230769231
f00f2a81,1,0.0588235294118
34b99adb,1,0.25
6292f70e,1,0.0172413793103
b22cdd81,1,0.05
147b1afe,1,0.25
5333c96c,1,0.5
92c8e414,1,0.333333333333
02797cdf,1,0.0909090909091
dda71c87,1,0.0416666666667
63ce4dbb,1,0.166666666667
e9d9e614,1,0.25
8e7b1f22,1,0.333333333333
145f05d5,1,0.333333333333
2c6314d2,1,0.25
9ff390a4,1,0.333333333333
31b1bea1,1,0.5
20c4c704,1,0.25
8a7ec4f2,1,0.166666666667
afe80577,1,0.5
5a541527,1,0.027027027027
2b01d6b5,1,0.1
9ef6346c,1,0.333333333333
a7bd07d0,1,0.333333333333
3f9b049a,1,0.5
a0571099,1,0.5
eac12319,1,0.5
2fa04050,1,0.0588235294118
0d8b8a5b,1,0.00806451612903
8772d726,1,0.5
0ac67802,1,0.0714285714286
10320bb1,1,0.333333333333
d645b31b,1,0.5
32967733,1,0.015873015873
bdeb7ab0,1,0.333333333333
f52c5041,1,0.25
3d316128,1,0.5
75f982b2,1,0.111111111111
843e1aff,1,0.333333333333
9f3a8ea5,1,0.166666666667
ef97067a,1,0.5
7f2456a2,1,0.5
840b4f1d,1,0.5
213db569,1,0.333333333333
94822014,1,0.166666666667
8bbae5ea,1,0.333333333333
8eae2d3b,1,0.111111111111
09084154,1,0.5
1901fb2b,1,0.25
59f5463d,1,0.5
42d69ba6,1,0.0769230769231
ca6285fc,1,0.00111607142857
eb5c8513,1,0.5
66b695c7,1,0.333333333333
a2b98276,1,0.333333333333
d0ee5d09,1,0.166666666667
66959b16,1,0.5
64a1ba31,1,0.166666666667
21705236,1,0.5
3d20b3a7,1,0.25
6a55c56f,1,0.333333333333
53d0e719,1,0.0196078431373
d0f3612d,1,0.5
c4c44801,1,0.2
66df8d90,1,0.2
4230dabc,1,0.5
fff00b38,1,0.5
af3bf26e,1,0.25
1667ea11,1,0.166666666667
4c9e52f1,1,0.0588235294118
66c85cdd,1,0.5
37165b8c,1,0.111111111111
ac7e0a7b,1,0.1
3da815e2,1,0.111111111111
ee065881,1,0.5
93eae6f9,1,0.0172413793103
d9265622,1,0.5
adc267cb,1,0.5
fa3a6cb1,1,0.0526315789474
67b30563,1,0.0384615384615
02c8b663,1,0.5
2b482aed,1,0.333333333333
5b2fc413,1,0.111111111111
925c8e40,1,0.0714285714286
0a49c068,1,0.0161290322581
8827521f,1,0.0769230769231
86eefbcf,1,0.1
8751c911,1,0.0833333333333
ad9584a1,1,0.0285714285714
d35bfe12,1,0.2
be41d12b,1,0.333333333333
a3e97eea,1,0.333333333333
72eb401d,1,0.0133333333333
e5075ca2,1,0.166666666667
4a8c7b17,1,0.166666666667
ab5aa91a,1,0.333333333333
ff57e892,2,0.222222222222
e3c032ec,2,0.5
201a815f,2,0.0689655172414
cf381c32,2,0.0210526315789
572bf9b0,2,0.4
38ded637,2,0.285714285714
70cff3a5,2,0.0210526315789
1c75a125,2,0.25
a551dd41,2,0.666666666667
f0351a13,2,0.166666666667
b4b9c12b,2,0.166666666667
ec2608bd,2,0.031746031746
0d8aaa65,2,0.25
9d374c47,2,0.00921658986175
76ad98f8,2,0.5
18ed782b,2,0.166666666667
5b7a9694,2,0.666666666667
b8988430,2,0.285714285714
8afc4f21,2,0.0952380952381
d65f9e62,2,0.181818181818
f5ac8819,2,0.5
1693b4e7,2,0.285714285714
14e07637,2,0.0408163265306
dda9ee5e,2,0.666666666667
056b72a8,2,0.666666666667
42490a34,2,0.0137931034483
c3ebbc56,2,0.666666666667
0bb82d01,2,0.0454545454545
aac06e85,2,0.181818181818
6502f4ab,2,0.285714285714
325d28d5,2,0.166666666667
685dd087,2,0.4
049c8c59,2,0.00533333333333
c3566bd2,2,0.166666666667
60a12a1b,2,0.166666666667
2a2e45b4,2,0.4
c9a0fe20,2,0.166666666667
770d18fe,2,0.25
d1ecd665,2,0.666666666667
b304c7a5,2,0.5
1d5f4e52,2,0.5
5e9d142e,2,0.0909090909091
3f9980c3,2,0.111111111111
bcbfea31,2,0.666666666667
ab46e83f,2,0.222222222222
04e675a5,2,0.153846153846
53b8358f,2,0.03125
b7aa6d7b,2,0.333333333333
ac73dad3,2,0.5
94d1ad39,2,0.105263157895
5d179279,2,0.285714285714
ce3ddb06,2,0.2
d42361b6,2,0.666666666667
57e18e9f,2,0.117647058824
fac33b89,2,0.5
39d3a0d0,2,0.030303030303
58a4253e,2,0.4
c79ee7df,2,0.0526315789474
100a36ad,2,0.00961538461538
4a017680,2,0.153846153846
b2538b68,2,0.285714285714
48f56a50,2,0.105263157895
b67f2c6a,2,0.166666666667
ea480861,2,0.0204081632653
12da980a,2,0.117647058824
43db155e,2,0.0689655172414
944d7116,2,0.153846153846
cd06c6c3,2,0.00985221674877
ab42b06b,2,0.046511627907
aeabde6a,2,0.333333333333
d80f69af,2,0.666666666667
7cb3a6a1,2,0.666666666667
b15f89fa,2,0.333333333333
0627e99d,2,0.4
a1f9f9dd,2,0.285714285714
24aac6e0,2,0.0571428571429
e0a52788,2,0.181818181818
28c49cd4,2,0.666666666667
8eb7942e,2,0.666666666667
e640f0bf,2,0.222222222222
7a707685,2,0.666666666667
4884476a,2,0.00699300699301
101a52b9,2,0.166666666667
2dd0e6c1,2,0.047619047619
bb7dad49,2,0.181818181818
f261532f,2,0.5
f81efe23,2,0.333333333333
d63a7a6d,2,0.133333333333
d4414ab1,2,0.333333333333
19b574c7,2,0.25
413cae80,2,0.166666666667
d8a4e2a1,2,0.25
1b19edb8,2,0.4
4d44c3dd,2,0.046511627907
4cb12ef8,2,0.333333333333
1b986466,2,0.0714285714286
9ed6927b,2,0.222222222222
b62b1827,2,0.0689655172414
5ba5e32d,2,0.142857142857
820c9aeb,2,0.222222222222
ae1bc575,2,0.333333333333
05d0c9d5,2,0.0208333333333
7edb72b2,2,0.000763650248186
7241573d,2,0.25
593fa07a,2,0.333333333333
f2118c84,2,0.142857142857
309b2d6b,2,0.666666666667
b7148ad6,2,0.666666666667
65a3b42e,2,0.285714285714
06b74255,2,0.133333333333
716c020a,2,0.0289855072464
d66fe2f2,2,0.153846153846
5f9d8ce9,2,0.4
7859b7fc,2,0.5
4e4f0210,2,0.166666666667
f91aca01,2,0.25
ec769f7d,2,0.0143884892086
0091c84c,2,0.285714285714
a0828b23,2,0.0416666666667
3b8ffb56,2,0.0588235294118
e355adf6,2,0.4
d1a4ef8f,2,0.0140845070423
f697e9a2,2,0.666666666667
4de0ec3f,2,0.4
0e24e075,2,0.0869565217391
16516430,2,0.666666666667
197e086c,2,0.333333333333
78092ecd,2,0.0952380952381
cb2e7c69,2,0.181818181818
b27bea0a,2,0.285714285714
654dfa8c,2,0.4
d1d9a1e0,2,0.142857142857
c9ed63ea,2,0.666666666667
6b94c32c,2,0.00952380952381
1d5af919,2,0.666666666667
0f05514c,2,0.4
4ffabf3a,2,0.142857142857
5f7b1e8c,2,0.333333333333
7440e54c,2,0.00836820083682
9ccd01f7,2,0.285714285714
fb631a94,2,0.166666666667
502c47f0,2,0.666666666667
66b7b532,2,0.0111111111111
79e1eb43,2,0.4
566cdd8b,2,0.133333333333
d850db8d,2,0.0952380952381
278194c0,2,0.0444444444444
bbf2f268,2,0.285714285714
800a442f,2,0.333333333333
5aa287d6,2,0.0157480314961
7396da42,2,0.166666666667
fc74ddeb,2,0.25
2ef46c82,2,0.181818181818
cabe402f,2,0.666666666667
b450a270,2,0.5
5b5992ae,2,0.133333333333
e1f5dfb4,2,0.222222222222
df615936,2,0.4
91c7068c,2,0.25
16f3ce86,2,0.5
56df4776,2,0.5
9f3b5a7c,2,0.111111111111
a45f45b7,2,0.0909090909091
e27b1941,2,0.0833333333333
de85d967,2,0.25
40613f53,2,0.1
1fba2cf7,2,0.5
49681a64,2,0.181818181818
5af8918c,2,0.117647058824
991a7b17,2,0.0224719101124
bf9f1555,2,0.0952380952381
1d2078e0,2,0.111111111111
2ff7cfbb,2,0.105263157895
fcac54cd,2,0.166666666667
49276a38,2,0.0909090909091
542fa2b9,2,0.5
c9660b03,2,0.333333333333
454b993c,2,0.666666666667
25727c3c,2,0.0689655172414
f3654eba,2,0.666666666667
fd389fc1,2,0.666666666667
554cfa5b,2,0.285714285714
5f765a01,2,0.0666666666667
fc02fb85,2,0.5
77eb7c39,2,0.111111111111
f0a25123,2,0.181818181818
31a6345f,2,0.181818181818
137432c4,2,0.666666666667
9e1fa6ce,2,0.181818181818
a3f10989,2,0.666666666667
fd2f005f,2,0.00709219858156
4bd5a9c1,2,0.5
f37bf162,2,0.0571428571429
df1cdc6c,2,0.0172413793103
25b6af0a,2,0.2
67711658,2,0.0333333333333
efb3245b,2,0.666666666667
c32c16dd,2,0.0625
6969f6e3,2,0.153846153846
27696e3f,2,0.666666666667
ad69a343,2,0.222222222222
15480d60,2,0.125
5320d00c,2,0.285714285714
7bb72431,2,0.4
4e6bb4ab,2,0.166666666667
4f71e895,2,0.666666666667
d069fd30,2,0.666666666667
46bafb5d,2,0.285714285714
2f86066f,2,0.5
8064b866,2,0.133333333333
3d84b509,2,0.0555555555556
3ee4cd2a,2,0.222222222222
80820b3f,2,0.0116959064327
e8949ef7,2,0.0769230769231
04acb8b6,2,0.333333333333
520ce22e,2,0.5
f2598e56,2,0.2
5958e4e8,2,0.5
2ff5b2ed,2,0.333333333333
7b126e02,2,0.333333333333
3e465a99,2,0.0909090909091
2f14c552,2,0.222222222222
d755068a,2,0.666666666667
c7e537c8,2,0.0151515151515
b6df96a6,2,0.0689655172414
be143a97,2,0.142857142857
eefcada1,2,0.181818181818
d41279bd,2,0.111111111111
fee5e1ef,2,0.5
54484a98,2,0.285714285714
dd6893b8,2,0.222222222222
f7aba014,2,0.125
12ed18de,2,0.00531914893617
9c6fd581,2,0.333333333333
3e4abb8c,2,0.5
4c530a42,2,0.0357142857143
0d1c0ca2,2,0.666666666667
16575563,2,0.666666666667
f424aedc,2,0.105263157895
66b09fbc,2,0.333333333333
43ca13da,2,0.04
90c1fa6f,2,0.4
95aeed2d,2,0.153846153846
98d88342,2,0.0540540540541
af38f188,2,0.5
972bb43d,2,0.105263157895
2bdbbacd,2,0.0952380952381
da304a66,2,0.666666666667
00d3704e,2,0.4
0ed0c2e3,2,0.0363636363636
f227b383,2,0.666666666667
8ba06868,2,0.0178571428571
6280caa9,2,0.666666666667
38ae3842,2,0.666666666667
52de212b,2,0.142857142857
19bc0b7b,2,0.666666666667
53a597fb,2,0.25
3a863ce8,2,0.5
a3b27d3e,2,0.0769230769231
d01d3635,2,0.5
3aacf01e,2,0.5
415e1fc3,2,0.125
4dc35b05,2,0.0357142857143
a1f1ec1a,2,0.181818181818
58dae9d6,2,0.25
eca7ba04,2,0.105263157895
afb03925,2,0.4
e08549ec,2,0.666666666667
0292ba89,2,0.4
c67416c1,2,0.333333333333
4fcaf9cc,2,0.181818181818
bc44c87d,2,0.666666666667
9d447682,2,0.4
e2277a82,2,0.5
093b1091,2,0.666666666667
92925607,2,0.4
1807bb07,2,0.4
f383deb0,2,0.333333333333
988162f8,2,0.2
b55ff0b6,2,0.666666666667
062ef32a,2,0.0769230769231
13799c59,2,0.00754716981132
a69a4990,2,0.285714285714
c3cde8da,2,0.037037037037
40f8d50b,2,0.4
840ad1bd,2,0.25
06fab2d4,2,0.0454545454545
5fc67775,2,0.4
08c2c211,2,0.5
4e5ba77e,2,0.222222222222
135e25f7,2,0.08
cc9a1045,2,0.014598540146
d4d3960e,2,0.285714285714
f754b6fb,2,0.4
27992ded,2,0.133333333333
9f59fa6e,2,0.666666666667
fbe88832,2,0.0689655172414
6199c892,2,0.4
56048f19,2,0.0281690140845
075e8aab,2,0.0606060606061
30661396,2,0.285714285714
51ffd26b,2,0.166666666667
05a1321a,2,0.5
e4349418,2,0.5
6fdb821a,2,0.333333333333
6078075b,2,0.4
26c653f7,2,0.0204081632653
a0a28003,2,0.181818181818
269fd7bd,2,0.4
2775c900,2,0.285714285714
33ee9030,2,0.666666666667
55a8200d,2,0.0217391304348
99a755a0,2,0.111111111111
4c11a43f,2,0.2
80347a72,2,0.117647058824
838955fd,2,0.4
3923e9c3,2,0.666666666667
b310a282,2,0.5
1fa08f1f,2,0.4
97998221,2,0.666666666667
842e3a0f,2,0.00701754385965
509dbcda,2,0.105263157895
777e08a9,2,0.5
17f32f45,2,0.666666666667
048694ff,2,0.0588235294118
c6051a55,2,0.0909090909091
2e626ca2,2,0.666666666667
e09b9ab5,2,0.5
5294115a,2,0.142857142857
ad6e722f,2,0.666666666667
4f8d7218,2,0.5
764c119f,2,0.222222222222
190b7536,2,0.00264200792602
63e5c87d,2,0.222222222222
c6f98ed1,2,0.222222222222
744cf751,2,0.0222222222222
fdeb9570,2,0.166666666667
50b7b6e2,2,0.133333333333
69dc13f4,2,0.666666666667
2fbdbee8,2,0.4
0113d1a4,2,0.666666666667
953ead9d,2,0.25
3d234d69,2,0.0416666666667
a7028fb1,2,0.285714285714
e1f3ccb0,2,0.00746268656716
593e07d2,2,0.4
6cf6f69c,2,0.5
c11dc2f7,2,0.285714285714
74f7b123,2,0.021978021978
986660b7,2,0.08
3d4d04e8,2,0.5
09790ca1,2,0.5
d117061f,2,0.0952380952381
6458bb1f,2,0.333333333333
20ed6dc5,2,0.25
e798271f,2,0.0952380952381
42e2ebbb,2,0.666666666667
1ebc9c2b,2,0.1
44521030,2,0.0689655172414
f815e6be,2,0.0666666666667
be5224b5,2,0.111111111111
dcab307b,2,0.5
44d70967,2,0.5
28fb8271,2,0.25
e35bdb6f,2,0.4
cf2c86a1,2,0.0625
905ced64,2,0.0115606936416
1a69f4c4,2,0.0215053763441
1606987d,2,0.333333333333
0bb9aadf,2,0.0645161290323
e6bf33a0,2,0.00896860986547
c2e90b01,2,0.0606060606061
e36c53a6,2,0.0714285714286
85ad4373,2,0.00694444444444
f77ae51d,2,0.666666666667
6af29154,2,0.666666666667
54c1a6e5,2,0.5
bb4d1dfa,2,0.333333333333
bcc3a9b2,2,0.285714285714
0b9e769a,2,0.2
af0c3bb9,2,0.4
78f33d0c,2,0.0645161290323
cd51835a,2,0.0217391304348
0449dbaf,2,0.4
7415ab39,2,0.666666666667
c2b82947,2,0.2
5605fc1e,2,0.125
632bd858,2,0.117647058824
23e12562,2,0.5
e57a4989,2,0.666666666667
636849fb,2,0.333333333333
b38fe155,2,0.0232558139535
68a9a7e0,2,0.125
21ad0355,2,0.181818181818
12bc5fdc,2,0.666666666667
cd9d47db,2,0.0416666666667
305b401f,2,0.666666666667
4c6d8be9,2,0.666666666667
c227b32d,2,0.0104712041885
90752f35,2,0.5
0f015ccf,2,0.0408163265306
32de115f,2,0.0116959064327
699228cb,2,0.4
5ea07b88,2,0.333333333333
b128af8e,2,0.666666666667
8aa362cd,2,0.666666666667
81675265,2,0.4
cb4e5c62,2,0.125
551dc08f,2,0.4
a03c57f1,2,0.4
ca9440ac,2,0.222222222222
3e22838a,2,0.222222222222
078dfcca,2,0.4
5ebb8c06,2,0.285714285714
fa17c1ef,2,0.666666666667
7cfe4824,2,0.5
a46e3c18,2,0.2
5c400a82,2,0.5
2665c9da,2,0.0606060606061
d90e90e0,2,0.181818181818
b781ab51,2,0.222222222222
94f37300,2,0.133333333333
a7f34209,2,0.666666666667
bd3d4d29,2,0.666666666667
fafed9ed,2,0.666666666667
e889be0a,2,0.4
6c991e6a,2,0.5
66020720,2,0.25
ba37cb77,2,0.4
ba94c309,2,0.25
cef0753a,2,0.5
eca1c50f,2,0.666666666667
0ee82cb3,2,0.5
a8840526,2,0.285714285714
4ab183a1,2,0.5
7b7aad37,2,0.5
34df929d,2,0.5
1e710b65,2,0.0666666666667
825947c8,2,0.2
5140f7ac,2,0.5
43d12a12,2,0.666666666667
0161ca39,2,0.0126582278481
a7af23bb,2,0.014598540146
43a9a826,2,0.222222222222
2ca7d91f,2,0.666666666667
db4b27f6,2,0.0227272727273
52018f81,2,0.4
e4385836,2,0.333333333333
a4b5dea9,2,0.666666666667
a86be6b8,2,0.00452488687783
c4b726d8,2,0.222222222222
40cfdc88,2,0.5
fb985dce,2,0.0869565217391
428fe09b,2,0.5
66737dc5,2,0.153846153846
59e8e24c,2,0.285714285714
11a9c7ad,2,0.00104547830633
5413a91d,2,0.4
b3d10c26,2,0.0909090909091
e8d61f99,2,0.00554016620499
d23d7dd5,2,0.133333333333
d931add2,2,0.285714285714
c77b7b82,2,0.4
2ee278a9,2,0.2
9eec6271,2,0.0377358490566
66bd1cf8,2,0.0344827586207
817d769c,2,0.5
b7c0a746,2,0.2
90e59571,2,0.5
2dd8cb98,2,0.333333333333
ba8f7380,2,0.285714285714
5dcbec13,2,0.4
6ec849f9,2,0.5
e4f4430a,2,0.333333333333
30d196d0,2,0.285714285714
5a66dbb1,2,0.125
3377ee3d,2,0.4
c1fe8d1d,2,0.222222222222
4179d151,2,0.0384615384615
339520a2,2,0.133333333333
22369a94,2,0.00677966101695
bb0f270e,2,0.027027027027
218e519c,2,0.0909090909091
ccbad452,2,0.5
2c3336ca,2,0.0666666666667
d3454c2f,2,0.153846153846
b1714d6a,2,0.285714285714
838ee678,2,0.0118343195266
787c50c3,2,0.4
cbb086cc,2,0.0512820512821
7feb1979,2,0.166666666667
6706d6ae,2,0.0689655172414
7d15efd5,2,0.5
898282d1,2,0.125
266835a1,2,0.666666666667
3d64e9ad,2,0.181818181818
4642ea8f,2,0.666666666667
c832d037,2,0.0028328611898
841c1ee4,2,0.333333333333
91033b24,2,0.153846153846
580ea841,2,0.285714285714
84c4cd4d,2,0.4
7a68a464,2,0.5
5010d0cf,2,0.333333333333
0305e7e9,2,0.00490196078431
16161abf,2,0.333333333333
3ca431a2,2,0.5
bab3297f,2,0.0606060606061
0e934ca8,2,0.0289855072464
c25534d5,2,0.333333333333
a4155e2e,2,0.0606060606061
5d3ee9bd,2,0.0357142857143
022dc93a,2,0.142857142857
fe287016,2,0.666666666667
4d56eb94,2,0.0175438596491
4c47976e,2,0.222222222222
94ffed89,2,0.153846153846
1568c1f2,2,0.333333333333
777677e6,2,0.0666666666667
4d5f4758,2,0.0571428571429
