i	"RTT(i)=(RTT+RTT_A+RTT_B+RTT_C)~LOGNORMAL(4.8,0.3)"
1669	216.7116971
1670	100.319759
1671	144.2238186
1672	76.17054084
1673	60.2066099
1674	248.0880096
1675	232.3461486
1676	168.2033864
1677	172.7293061
1678	180.5220424
1679	208.3548772
1680	68.6954399
1681	20.54486963
1682	80.35041682
1683	72.13635773
1684	36.50934106
1685	144.5086223
1686	64.67825893
1687	0.546008258
1688	12.18036044
1689	52.73950821
1690	216.4684531
1691	100.5607409
1692	152.1725635
1693	100.2675357
1694	156.2166217
1695	120.3751291
1696	236.6717727
1697	188.6150433
1698	240.5687698
1699	200.2311718
1700	36.26303888
1701	152.7496914
1702	104.6298942
1703	168.4329876
1704	164.3432124
1705	148.3806264
1706	84.31284918
1707	80.19850647
1708	76.26793997
1709	60.18407685
1710	240.1867181
1711	192.630919
1712	8.412616297
1713	44.1565831
1714	188.6173957
1715	244.2870943
1716	220.1899067
1717	120.458329
1718	236.4845595
1719	180.3191404
1720	220.228512
1721	116.2280128
1722	216.2926274
1723	104.3971893
1724	164.0454689
1725	152.0890461
1726	100.217473
1727	152.2662665
1728	108.5015725
1729	180.4417764
1730	220.1279949
1731	120.4135655
1732	228.155396
1733	152.4604861
1734	108.4560192
1735	180.1999511
1736	220.430104
1737	120.1933906
1738	232.1785917
1739	164.1370424
1740	156.337917
1741	120.231005
1742	232.2810413
1743	164.6513002
1744	156.5028588
1745	120.4650931
1746	232.3961985
1747	164.464046
1748	144.7083477
1749	76.45898412
1750	48.37237073
1751	192.3756322
1752	0.1060351
1753	12.40974035
1754	48.26444231
1755	204.7371454
1756	52.40826969
1757	220.564801
1758	116.1150256
1759	208.2094928
1760	68.20002185
1761	28.3779175
1762	116.5074264
1763	216.3199814
1764	100.2885015
1765	144.7581143
1766	64.68578413
1767	12.40768394
1768	52.24131932
1769	208.2275443
1770	64.1788176
1771	0.595740055
1772	12.39874516
1773	60.31958091
1774	244.3053462
1775	208.0864092
1776	72.19273112
1777	36.6314986
1778	148.069726
1779	88.14522356
1780	96.59755688
1781	140.7161074
1782	48.53738675
1783	200.2528528
1784	36.06772868
1785	152.1733465
1786	104.4485432
1787	160.165279
1788	128.2648166
1789	4.690811692
1790	24.73959721
1791	104.7105228
1792	168.6575415
1793	160.489633
1794	128.6418277
1795	8.690151682
1796	40.59261662
1797	164.4551855
1798	152.6045491
1799	96.65892152
1800	132.4597716
1801	28.21617339
1802	120.6311505
1803	232.5309678
1804	160.5854823
1805	136.4581301
1806	44.45974683
1807	184.1636893
1808	228.4937472
1809	148.4609553
1810	80.13240418
1811	76.46893598
1812	56.6454892
1813	236.176525
1814	180.6314048
1815	212.1477808
1816	88.61891183
1817	104.1996203
1818	172.5950665
1819	188.4106182
1820	252.2413408
1821	252.3489657
1822	244.3002302
1823	208.3466874
1824	64.33738342
1825	4.770494805
1826	16.56455362
1827	64.275855
1828	0.501561493
1829	4.568350885
1830	20.29546967
1831	80.65117354
1832	76.44896929
1833	56.14946843
1834	228.2150882
1835	144.277278
1836	64.13209944
1837	0.042307718
1838	12.12980819
1839	56.16107997
1840	228.1407787
1841	156.1391831
1842	120.0939137
1843	224.1101506
1844	128.2815643
1845	12.42101453
1846	56.34599291
1847	224.6916084
1848	136.3152682
1849	40.1631858
1850	168.3604255
1851	164.2620615
1852	144.5430739
1853	76.31236536
1854	52.59425517
1855	216.6613972
1856	108.1150238
1857	188.3946317
1858	244.1906302
1859	212.5723969
1860	84.22053659
1861	80.25229371
1862	68.55569491
1863	28.42270594
1864	120.646962
1865	228.6612796
1866	152.6105597
1867	96.32776346
1868	140.6578775
1869	56.38850814
1870	228.5859503
1871	156.3564916
1872	120.5695373
1873	232.6804701
1874	172.3198908
1875	188.3056572
1876	248.5933957
1877	228.6097841
1878	148.1780842
1879	80.4962997
1880	64.49257234
1881	4.57358251
1882	24.47568441
1883	96.1813699
1884	140.3700082
1885	52.74799911
1886	208.5017262
1887	72.17140336
1888	32.65063549
1889	140.4129326
1890	56.30531729
1891	232.5272012
1892	164.484781
1893	152.7196083
1894	100.4370546
1895	156.2485216
1896	120.1490416
1897	232.1821335
1898	168.2831324
1899	164.7323326
1900	152.7053936
1901	100.751316
1902	144.7495661
1903	64.52232759
1904	12.56574444
1905	56.57931038
1906	228.5320606
1907	152.4742605
1908	100.460018
1909	152.5581236
1910	100.5603889
1911	148.3882524
1912	80.70076063
1913	76.31313005
1914	60.75742297
1915	240.6712433
1916	196.2831725
1917	20.62748853
1918	88.05212043
1919	96.17279023
1920	136.591344
1921	44.17306636
1922	180.2334895
1923	212.6186398
1924	88.22513069
1925	104.6373253
1926	168.2698714
1927	164.1272973
1928	156.4098487
1929	120.6626029
1930	228.1605699
1931	152.5165243
1932	100.6544974
1933	152.2647551
1934	108.6535314
1935	188.6711941
1936	248.2889701
1937	232.3075915
1938	172.3669476
1939	184.4049704
1940	228.5778689
1941	152.3261431
1942	104.6976188
1943	160.5929952
1944	140.4868284
1945	48.60090368
1946	204.5598545
1947	52.58319437
1948	220.4839507
1949	116.546372
1950	216.5887528
1951	104.3030206
1952	172.2161416
1953	176.1652508
1954	200.4711948
1955	44.67103606
1956	184.3642087
1957	232.3812372
1958	168.6815793
1959	160.615865
1960	140.5755646
1961	48.20070972
1962	196.6438011
1963	24.22640504
1964	96.74878956
1965	132.4973069
1966	24.37264699
1967	96.07470009
1968	140.1698797
1969	48.44252414
1970	196.2564182
1971	20.66433683
1972	88.62932472
1973	96.602002
1974	128.366012
1975	8.510044433
1976	32.28219545
1977	132.3912767
1978	16.62572133
1979	72.21673128
1980	36.63930625
1981	156.1347569
1982	116.1188501
1983	208.2477079
1984	76.58468567
1985	56.36802954
1986	236.6860546
1987	188.2003957
1988	240.3000865
1989	204.215791
1990	48.70941678
1991	204.4684499
1992	52.53138865
1993	212.6766382
1994	84.29416365
1995	88.05956409
1996	100.168551
1997	148.0659722
1998	88.27188431
1999	108.382013
2000	180.5121226
2001	208.4777074
2002	64.59377231
2003	4.324065457
2004	20.21321518
2005	80.300099
2006	68.58544712
2007	20.51636817
2008	80.74649482
2009	76.64837794
2010	52.60665775
2011	208.7360421
2012	64.46522411
2013	0.625148614
2014	4.581160415
2015	16.22826595
2016	72.34339482
2017	40.67977357
2018	160.6632888
2019	140.1435968
2020	60.1610292
2021	252.2765449
2022	252.6519068
2023	244.3763471
2024	216.1202311
2025	100.4475912
2026	148.6476706
2027	92.61025501
2028	120.4810138
2029	228.5343625
2030	156.2292397
2031	120.2458142
2032	232.6486469
2033	168.2898854
2034	168.7249591
2035	164.7507331
2036	144.6342704
2037	64.71271391
2038	0.715825718
2039	4.766938038
2040	20.54907127
2041	80.69947914
2042	72.50047858
2043	36.67131253
2044	152.3905342
2045	108.6279667
2046	184.1407358
2047	232.3072529
2048	160.4323174
2049	132.494196
2050	20.21224663
2051	88.1991357
2052	100.6396602
2053	156.6620163
2054	124.6637644
2055	248.4207672
2056	228.6582476
2057	156.143999
2058	120.1266463
2059	228.056681
2060	144.1083339
2061	64.18981087
2062	4.307513294
2063	28.72323421
2064	116.3782032
2065	220.5253072
2066	116.1147025
2067	220.4959487
2068	116.7185423
2069	208.7901833
2070	72.69143985
2071	40.44926779
2072	168.225331
2073	164.3595224
2074	148.3049312
2075	80.44675649
2076	72.60301791
2077	40.54949483
2078	164.4906358
2079	152.2276448
2080	104.3574352
2081	172.6456877
2082	184.4903714
2083	224.431394
2084	128.5458379
2085	8.344430076
2086	40.40440205
2087	168.5472099
2088	164.3136787
2089	144.4218432
2090	64.64947858
2091	12.24006649
2092	52.57689304
2093	208.2461117
2094	72.29493564
2095	36.61393456
2096	156.3087694
2097	120.4892325
2098	236.2197058
2099	188.2549608
2100	248.2542068
2101	228.4074368
2102	148.5893499
2103	84.51004143
2104	88.28482393
2105	108.6835997
2106	180.3160662
2107	220.6431208
2108	116.1416502
2109	208.4107424
2110	68.32298308
2111	28.54107294
2112	120.2056159
2113	232.2500652
2114	172.5813027
2115	184.7118703
2116	224.7132194
2117	128.6352595
2118	0.582216744
2119	0.419209514
2120	8.65482442
2121	32.74415478
2122	128.6530781
2123	0.531002084
2124	0.601481714
2125	0.443861167
2126	4.370633977
2127	20.63261928
2128	80.43676412
2129	68.15620571
2130	20.4293497
2131	84.16702029
2132	92.24534307
2133	120.2695901
2134	232.0649082
2135	164.2137929
2136	152.6203084
2137	100.4004104
2138	148.2939719
2139	84.54128725
2140	80.42890145
2141	64.65442416
2142	12.38489576
2143	48.13400673
2144	196.3844816
2145	24.30798034
2146	100.1446421
2147	144.1752751
2148	64.13506251
2149	0.27663435
2150	4.665983923
2151	20.39791809
2152	88.11741367
2153	100.3653979
2154	148.5706376
2155	92.59866162
2156	116.4374554
2157	220.6126744
2158	116.3333267
2159	212.5262706
2160	84.33674268
2161	84.37703466
2162	88.58752076
2163	100.5419503
2164	152.3396733
2165	100.5971024
2166	152.1251792
2167	108.136343
2168	188.413056
2169	248.287503
2170	232.4087233
2171	164.0382855
2172	148.100432
2173	88.17395329
2174	96.17587521
2175	140.3084002
2176	60.37971535
2177	244.7314676
2178	208.3936913
2179	76.55374724
2180	60.45334855
2181	240.103782
2182	192.2493477
2183	12.37274011
2184	56.23779487
2185	228.3235085
2186	144.4136825
2187	72.72831711
2188	36.45779777
2189	156.5969156
2190	120.1472558
2191	232.2150512
2192	164.2932188
2193	144.1547109
2194	68.4862637
2195	24.5320982
2196	96.12419184
2197	132.4817834
2198	16.30715307
2199	72.20327352
2200	40.28563438
2201	172.2963324
2202	188.2659774
2203	252.1593655
2204	244.2174788
2205	212.4828295
2206	84.56844789
2207	88.06531594
2208	96.10165503
2209	132.2988184
2210	28.18567256
2211	120.6691183
2212	232.5955887
2213	160.2888686
2214	128.6423733
2215	0.252084911
2216	8.489009742
2217	36.32714631
2218	152.138433
2219	104.1793123
2220	168.3141892
2221	164.6638099
2222	144.5668516
2223	72.53872605
2224	44.21050211
2225	184.4828432
2226	224.4171824
2227	132.3360825
2228	20.4421432
2229	88.34825647
2230	104.5128006
2231	160.4349799
2232	128.2057349
2233	8.653672027
2234	32.35431459
2235	136.5236564
2236	32.43562976
2237	136.2139228
2238	44.23211752
2239	180.532445
2240	208.7079376
2241	64.40266029
2242	12.66468042
2243	60.44625601
2244	244.3121941
2245	208.765236
2246	72.62429667
2247	40.32819158
2248	168.442213
2249	172.3953188
2250	184.2404519
2251	232.2132451
2252	172.1619813
2253	184.5901932
2254	224.6623176
2255	128.6288047
2256	12.18517034
2257	56.37252009
2258	236.3438845
2259	184.651664
2260	224.1989538
2261	128.3005407
2262	0.133377157
2263	4.380243231
2264	20.47250487
2265	80.27812274
2266	72.44026973
2267	44.6324202
2268	176.142716
2269	192.0864187
2270	4.201544
2271	24.77142066
2272	108.6673178
2273	188.5971724
2274	240.3114629
2275	204.3064517
2276	48.18164969
2277	196.3189325
2278	24.68465278
2279	96.31753207
2280	140.3474158
2281	56.73080436
2282	236.3991071
2283	180.3726042
2284	216.4335869
2285	100.4446637
2286	144.2304134
2287	72.33829137
2288	32.17204822
2289	136.2815482
2290	44.59105028
2291	176.5235236
2292	204.2235753
2293	56.43089908
2294	228.6635144
2295	148.5681222
2296	88.59536055
2297	104.2408315
2298	172.3288411
2299	184.1526066
2300	236.1677045
2301	180.0789594
2302	220.2623364
2303	116.1296119
2304	220.4188877
2305	124.4934256
2306	240.1812653
2307	204.4106504
2308	52.43952352
2309	208.6590111
2310	72.7475623
2311	32.67536649
2312	132.6019315
2313	20.70981296
2314	88.44257654
2315	108.6090644
2316	188.6729545
2317	252.5818135
2318	244.2936485
2319	212.0965829
2320	84.12333167
2321	88.34194001
2322	100.178209
2323	152.3472511
2324	108.5093151
2325	184.2996067
2326	232.2741599
2327	172.1513564
2328	184.1898121
2329	224.2597268
2330	128.3096098
2331	4.530046489
2332	20.62725651
2333	80.29995579
2334	72.67948342
2335	40.18496623
2336	164.0815196
2337	148.2565153
2338	80.39515209
2339	72.74053945
2340	36.57550886
2341	148.2857958
2342	80.76221654
2343	68.7444566
2344	24.50679829
2345	108.5065093
2346	188.2652506
2347	252.300399
2348	244.1960251
2349	220.4131283
2350	120.5071719
2351	228.2429424
2352	152.1287238
2353	96.32308505
2354	128.646214
2355	0.446132791
2356	0.552827307
2357	4.152904813
2358	24.49862633
2359	100.5107271
2360	152.4710667
2361	104.4903431
2362	168.6631016
2363	160.2970712
2364	128.6719134
2365	0.502780691
2366	0.660945653
2367	0.181350048
2368	8.180768017
2369	44.59739583
2370	184.6752646
2371	232.1668567
2372	160.3636319
2373	128.4042664
2374	8.27577394
2375	36.56784496
2376	152.6424053
2377	104.6141861
2378	164.6502796
2379	152.2104724
2380	96.57409026
2381	140.4882127
2382	56.51312428
2383	232.5445489
2384	164.4187336
2385	152.6713976
2386	104.3027399
2387	160.2508277
2388	136.701621
2389	36.58237137
2390	156.7127684
2391	120.6078036
2392	224.5606025
2393	128.5298398
2394	12.11781018
2395	60.25755219
2396	240.398759
2397	196.4332449
2398	16.63551087
2399	76.5186392
2400	60.14086044
2401	244.298908
2402	212.3827087
2403	84.63522182
2404	80.38966047
2405	64.21210366
2406	4.495176356
2407	20.73776452
2408	88.72623432
2409	100.4071402
2410	152.3991776
2411	108.1843398
2412	184.1743601
2413	232.1993826
2414	164.7036668
2415	144.4006465
2416	68.0766566
2417	16.21026742
2418	64.51906963
2419	4.532422144
2420	16.57758477
2421	64.47151228
2422	4.45771706
2423	28.24400372
2424	120.2279338
2425	232.4859769
2426	164.3782423
2427	152.2706761
2428	104.6074438
2429	168.1632527
2430	164.1726056
2431	144.3715173
2432	64.1556314
2433	0.187063054
2434	4.555722657
2435	16.58053747
2436	72.49388376
2437	44.72463428
2438	180.7834541
2439	216.5948386
2440	108.2284307
2441	188.1566936
2442	248.4403169
2443	228.3074164
2444	156.1434822
2445	120.5256105
2446	224.4791576
2447	140.2209877
2448	60.47042906
2449	248.5088922
2450	232.4580937
2451	164.5840106
2452	152.5908
2453	108.4090692
2454	188.1336642
2455	248.4304649
2456	228.5974448
2457	148.0785189
2458	80.13002417
2459	68.36355918
2460	20.42719989
2461	92.66260825
2462	116.6095496
2463	212.4194885
2464	80.20564427
2465	72.37544081
2466	44.64569273
2467	180.1851379
2468	220.3823904
2469	120.4154848
2470	232.429826
2471	164.331503
2472	148.6922453
2473	84.47394163
2474	92.46419476
2475	120.6584723
2476	228.1158181
2477	144.3337553
2478	68.24168762
2479	24.66449299
2480	100.4504078
2481	152.3389092
2482	100.3515707
2483	148.264903
2484	88.51109477
2485	108.4068962
2486	180.3601153
2487	216.6384716
2488	100.4068949
2489	144.1113066
2490	64.33285516
2491	0.769255182
2492	12.67662237
2493	60.35681944
2494	248.3563109
2495	236.4004683
2496	180.3106246
2497	216.4212245
2498	100.6810177
2499	152.6043644
2500	104.6656713
2501	164.572384
2502	152.4424141
2503	96.65712494
2504	140.3618508
2505	60.25397279
2506	240.1587987
2507	192.3161357
2508	0.517230921
2509	12.21336803
2510	52.34028637
2511	220.0957499
2512	116.3764644
2513	216.7494046
2514	100.6466541
2515	152.2280795
2516	100.7525728
2517	148.5771833
2518	88.59343999
2519	96.10099618
2520	140.1892968
2521	52.38073827
2522	208.0875335
2523	64.31684519
2524	4.430553081
2525	28.3804463
2526	120.3989883
2527	232.4762777
2528	168.641955
2529	172.2954684
2530	184.640023
2531	228.4036979
2532	148.1904275
2533	80.31373516
2534	72.41994955
2535	36.13828197
2536	152.5411506
2537	108.631559
2538	184.3139202
2539	232.2806535
2540	172.3561048
2541	184.4884792
2542	232.330717
2543	172.526167
2544	184.7200378
2545	236.454495
2546	180.6266361
2547	216.3003519
2548	96.33532278
2549	140.2752085
2550	56.76545958
2551	232.7197801
2552	172.6109067
2553	176.3628157
2554	200.6020199
2555	32.32254285
2556	128.2210742
2557	4.497897487
2558	24.32896423
2559	96.09860551
2560	128.1086818
2561	8.13217887
2562	36.50667557
2563	152.1974441
2564	104.6816791
2565	164.6374052
2566	152.3200343
2567	108.6392143
2568	180.1872455
2569	216.4254365
2570	96.56570605
2571	128.4273743
2572	8.628937447
2573	36.62962811
2574	148.310662
2575	92.18820108
2576	120.4703454
2577	236.1223813
2578	176.2525431
2579	192.6125624
2580	0.735161553
2581	8.405510283
2582	36.22642324
2583	152.3951921
2584	104.4199621
2585	164.6121143
2586	152.5323011
2587	104.6193569
2588	172.2257682
2589	184.2867667
2590	228.1183938
2591	144.3282921
2592	68.66961297
2593	16.62090094
2594	64.21867998
2595	12.60533479
2596	52.03385766
2597	220.1359038
2598	124.2095501
2599	244.0846112
2600	220.2300132
2601	116.2677694
2602	216.5449293
2603	100.3731293
2604	152.2812603
2605	100.2832125
2606	144.3639573
2607	64.43485007
2608	4.649186111
2609	24.16983677
2610	100.6010606
2611	152.2154459
2612	108.2450438
2613	180.2033571
2614	208.1115467
2615	72.36422363
2616	44.12612297
2617	184.4010198
2618	232.3591222
2619	168.2860316
2620	164.6366045
2621	156.2473631
2622	120.1430153
2623	224.3244793
2624	140.286075
2625	52.51630298
2626	208.511835
2627	76.32131818
2628	60.28966153
2629	240.5347842
2630	192.5925284
2631	4.474850982
2632	28.61887147
2633	112.4453864
2634	204.2012022
2635	52.21777931
2636	212.7228273
2637	88.58157897
2638	100.3166034
2639	156.1056597
2640	120.2553199
2641	232.415942
2642	160.689359
2643	140.785787
2644	56.63230396
2645	224.3573464
2646	132.4133206
2647	20.74845151
2648	80.47414581
2649	72.55583823
2650	40.47172547
2651	160.0711752
2652	140.2428591
2653	56.35980005
2654	228.4659327
2655	148.2022366
2656	80.43655137
2657	76.17259897
2658	60.48974111
2659	248.2820664
2660	228.6192385
2661	156.5653059
2662	120.5621972
2663	236.2618738
2664	184.4709951
2665	232.2502022
2666	160.7043158
2667	128.5857334
2668	8.1282255
2669	36.24326127
2670	156.3893835
2671	120.240144
2672	228.288344
2673	148.6948464
2674	92.7076101
2675	120.4108191
2676	228.4747372
2677	144.4999159
2678	68.6843587
2679	28.34294638
2680	112.6049329
2681	192.3095584
2682	12.43933279
2683	56.57103386
2684	236.4826227
2685	188.1700641
2686	244.5945261
2687	212.2781504
2688	88.31993097
2689	104.699276
2690	164.4572497
2691	152.4470154
2692	108.5686579
2693	188.3819854
2694	240.1459975
2695	204.0708842
2696	60.26966976
2697	252.6217132
2698	244.1896183
2699	220.4793682
2700	124.4023184
2701	248.4204865
2702	224.6892523
2703	140.5473948
2704	56.47427702
2705	236.3065403
2706	180.4073608
2707	220.6179237
2708	116.4378299
2709	220.6819128
2710	120.3512647
2711	224.3894575
2712	132.7949022
2713	20.75697378
2714	80.66215029
2715	72.78158229
2716	32.79683573
2717	132.7139097
2718	16.5826157
2719	68.26534165
2720	20.55811974
2721	84.72982914
2722	80.7449361
2723	76.73781292
2724	52.7558692
2725	208.5214336
2726	64.54156648
2727	4.593615542
2728	16.48515435
2729	72.57898291
2730	44.31291768
2731	176.2964991
2732	204.6333487
2733	60.47741856
2734	240.6107807
2735	204.1195319
2736	60.26956508
2737	252.6261632
2738	252.238927
2739	244.1059649
2740	220.1856166
2741	116.6777411
2742	212.1724552
2743	84.5615867
2744	80.19880922
2745	76.67747139
2746	56.42207603
2747	224.5035858
2748	128.7545333
2749	8.655705359
2750	32.58974244
2751	132.3610083
2752	24.64156376
2753	104.6395437
2754	172.1654144
2755	176.6274827
2756	196.0703449
2757	24.28872189
2758	100.4014968
2759	152.2666482
2760	96.53359869
2761	132.6440435
2762	28.20385553
2763	120.4617742
2764	232.6975767
2765	168.5721144
2766	164.7261513
2767	152.5404685
2768	108.5563995
2769	184.4301751
2770	232.6556339
2771	160.1378974
2772	136.1864447
2773	36.68696735
2774	144.3504677
2775	76.3601975
2776	52.53314499
2777	220.2813528
2778	120.6117545
2779	232.1461314
2780	172.1896602
2781	180.6905855
2782	216.4790131
2783	100.6127099
2784	144.1642115
2785	76.18333121
2786	60.24800315
2787	248.591538
2788	232.4996429
2789	168.5869167
2790	172.1575313
2791	180.1817836
2792	208.0284678
2793	68.10757945
2794	20.28145831
2795	80.37279397
2796	72.30127553
2797	36.27682431
2798	144.1575112
2799	64.44427993
2800	0.306270988
2801	12.5046037
2802	52.70288395
2803	216.3397584
2804	100.6010384
2805	152.1500931
2806	100.5690777
2807	156.3416773
2808	120.5984734
2809	236.0690615
2810	188.1118219
2811	240.4046299
2812	200.5797607
2813	36.47063655
2814	152.0893433
2815	104.2146753
2816	168.7030364
2817	164.3041201
2818	148.1989515
2819	84.18650029
2820	80.48692758
2821	76.36881067
2822	60.64069187
2823	240.139379
2824	192.4094265
2825	8.434882815
2826	44.34735234
2827	188.4582675
2828	244.3846288
2829	220.4173185
2830	120.2028493
2831	236.2181366
2832	180.6208495
2833	220.4769549
2834	116.3709843
2835	216.2741362
2836	104.2837545
2837	164.4345251
2838	152.3293778
2839	100.3543578
2840	152.7378906
2841	108.4300876
2842	180.3793738
2843	220.6729736
2844	120.5615791
2845	228.6494567
2846	152.5388987
2847	108.5925973
2848	180.7421335
2849	220.5121862
2850	120.2528856
2851	232.2682462
2852	164.360627
2853	156.2522626
2854	120.1074586
2855	232.3450654
2856	164.3867966
2857	156.3890578
2858	120.4908163
2859	232.6176456
2860	164.7546092
2861	144.7407175
2862	76.51200253
2863	48.75594571
2864	192.5140129
2865	0.10285664
2866	12.29964755
2867	48.13066122
2868	204.196999
2869	52.18592644
2870	220.5527734
2871	116.2329155
2872	208.6380494
2873	68.35025551
2874	28.58845545
2875	116.2984575
2876	216.4375099
2877	100.4187168
2878	144.479027
2879	64.05393408
2880	12.11707537
2881	52.18870096
2882	208.5433548
2883	64.64576995
2884	0.487349172
2885	12.70498142
2886	60.58780058
2887	244.5300156
2888	208.3828426
2889	72.29611688
2890	36.50225982
2891	148.3986171
2892	88.43239481
2893	96.56741905
2894	140.4832406
2895	48.10238582
2896	200.2769917
2897	36.61432574
2898	152.576272
2899	104.1165774
2900	160.1591146
2901	128.4631698
2902	4.642147922
2903	24.59385671
2904	104.4247779
2905	168.7358821
2906	160.605943
2907	128.1835951
2908	8.690389807
2909	40.2889571
2910	164.1783973
2911	152.6975255
2912	96.58882781
2913	132.2485629
2914	28.65862534
2915	120.6914381
2916	232.4333066
2917	160.5473245
2918	136.6862695
2919	44.52369256
2920	184.2173905
2921	228.2571538
2922	148.3327284
2923	80.06551974
2924	76.12327621
2925	56.44009434
2926	236.3238139
2927	180.2219664
2928	212.3636791
2929	88.60956409
2930	104.2159597
2931	172.2960455
2932	188.4045741
2933	252.6754102
2934	252.5693056
2935	244.5746531
2936	208.4486984
2937	64.36473333
2938	4.631737098
2939	16.46913948
2940	64.54817492
2941	0.318585944
2942	4.372487586
2943	20.55628881
2944	80.60756753
2945	76.53974279
2946	56.52968511
2947	228.3420055
2948	144.5867076
2949	64.28286755
2950	0.392800712
2951	12.22859021
2952	56.44709663
2953	228.2203727
2954	156.5423299
2955	120.5035787
2956	224.6788247
2957	128.5971107
2958	12.64487527
2959	56.14513151
2960	224.1691444
2961	136.6692232
2962	40.41331552
2963	168.5245026
2964	164.0346183
2965	144.0709667
2966	76.25223743
2967	52.78324986
2968	216.5756811
2969	108.6634286
2970	188.1217689
2971	244.4321251
2972	212.3442088
2973	84.1454433
2974	80.03464927
2975	68.17271634
2976	28.31879924
2977	120.6701286
2978	228.4793214
2979	152.5650527
2980	96.32466043
2981	140.344814
2982	56.74270043
2983	228.5086779
2984	156.1151588
2985	120.4527639
2986	232.5362297
2987	172.6455636
2988	188.3406747
2989	248.4779225
2990	228.4919856
2991	148.671341
2992	80.43448998
2993	64.66637078
2994	4.202260444
2995	24.12298006
2996	96.3790632
2997	140.1274812
2998	52.38489998
2999	208.6462618
3000	72.42290534
3001	32.55633939
3002	140.3678062
3003	56.22133407
3004	232.1446907
3005	164.4542563
3006	152.4231799
3007	100.3576238
3008	156.4765691
3009	120.2310599
3010	232.6531433
3011	168.1626472
3012	164.2663964
3013	152.6617961
3014	100.5181882
3015	144.6749255
3016	64.21957368
3017	12.16107575
3018	56.55238448
3019	228.3490058
3020	152.1541874
3021	100.5585969
3022	152.0478986
3023	100.1677758
3024	148.1702552
3025	80.61438038
3026	76.71166638
3027	60.80242665
3028	240.7233738
3029	196.6948709
3030	20.3573237
3031	88.30994042
3032	96.40246702
3033	136.2477996
3034	44.2989797
3035	180.3350827
3036	212.5741979
3037	88.51375179
3038	104.4368372
3039	168.6572452
3040	164.6378541
3041	156.6261776
3042	120.6471778
3043	228.3988685
3044	152.6521151
3045	100.4315572
3046	152.5933615
3047	108.5032012
3048	188.1258238
3049	248.2474454
3050	232.0884859
3051	172.2441205
3052	184.7164442
3053	228.7860099
3054	152.6610507
3055	104.3207842
3056	160.5308969
3057	140.1168133
3058	48.29093391
3059	204.2688652
3060	52.49220227
3061	220.3193997
3062	116.4395218
3063	216.3546182
3064	104.5290195
3065	172.1418642
3066	176.5215286
3067	200.4907136
3068	44.36596552
3069	184.4698716
3070	232.2370096
3071	168.3539179
3072	160.3913508
3073	140.6401039
3074	48.48803104
3075	196.4494759
3076	24.42224095
3077	96.61154638
3078	132.0350076
3079	24.13388736
3080	96.33148403
3081	140.6603918
3082	48.6760819
3083	196.2874241
3084	20.34927141
3085	88.60985634
3086	96.56381281
3087	128.5647995
3088	8.406681292
3089	32.12913709
3090	132.1827058
3091	16.2147707
3092	72.20402049
3093	36.24166674
3094	156.7174721
3095	116.7786984
3096	208.6371137
3097	76.50233667
3098	56.47482503
3099	236.5731304
3100	188.557376
3101	240.4544823
3102	204.7525042
3103	48.7785719
3104	204.6305799
3105	52.3950125
3106	212.1684635
3107	84.38397662
3108	88.55996767
3109	100.3729177
3110	148.1909722
3111	88.25669438
3112	108.3784486
3113	180.3563044
3114	208.7640148
3115	64.74559175
3116	4.765569749
3117	20.51475412
3118	80.18185307
3119	68.15829739
3120	20.40733444
3121	80.44331842
3122	76.33047048
3123	52.32639746
3124	208.2233747
3125	64.40569172
3126	0.572313682
3127	4.288482326
3128	16.60922677
3129	72.54493741
3130	40.2613098
3131	160.5967203
3132	140.1751345
3133	60.43668403
3134	252.1823883
3135	252.5833997
3136	244.6051443
3137	216.3483193
3138	100.3012567
3139	148.315675
3140	92.3657676
3141	120.1280474
3142	228.1881799
3143	156.4675602
3144	120.6638979
3145	232.7309129
3146	168.4512805
3147	168.52583
3148	164.3751264
3149	144.49303
3150	64.66306543
3151	0.124439648
3152	4.353231283
3153	20.57990405
3154	80.79619044
3155	72.6935403
3156	36.63891266
3157	152.1813778
3158	108.4300697
3159	184.6098442
3160	232.2101166
3161	160.2170668
3162	132.7118759
3163	20.72712349
3164	88.74322816
3165	100.6220541
3166	156.4321295
3167	124.7098976
3168	248.6863235
3169	228.7607654
3170	156.729685
3171	120.6180377
3172	228.2148835
3173	144.5729423
3174	64.3425699
3175	4.21725174
3176	28.37164374
3177	116.1788986
3178	220.380845
3179	116.6973295
3180	220.4309967
3181	116.2916744
3182	208.4988338
3183	72.33220947
3184	40.67258146
3185	168.2967882
3186	164.2643789
3187	148.3590942
3188	80.62794411
3189	72.60273567
3190	40.24504372
3191	164.4125168
3192	152.3778624
3193	104.5757164
3194	172.1186907
3195	184.3361862
3196	224.5779201
3197	128.3399786
3198	8.616331273
3199	40.42631406
3200	168.6836958
3201	164.2420533
3202	144.212104
3203	64.77288801
3204	12.67604811
3205	52.62469744
3206	208.6619936
3207	72.4319195
3208	36.22409992
3209	156.5821429
3210	120.1785961
3211	236.6635423
3212	188.2589505
3213	248.2733272
3214	228.2339743
3215	148.5117788
3216	84.41819327
3217	88.44053289
3218	108.2329497
3219	180.1488718
3220	220.2707184
3221	116.6291638
3222	208.2052709
3223	68.39425526
3224	28.1875831
3225	120.6102302
3226	232.7651612
3227	172.6004861
