i____	mapcode
4497	      -5.000
4498	     -19.000
4499	      11.000
4500	     -35.000
4501	      -7.000
4502	     -17.000
4503	      -2.000
4504	     -22.000
4505	      -5.000
4506	     -19.000
4507	       4.000
4508	     -28.000
4509	      -4.000
4510	     -20.000
4511	       1.000
4512	     -25.000
4513	      -7.000
4514	     -17.000
4515	      -8.000
4516	     -16.000
4517	     -11.000
4518	     -13.000
4519	     -12.000
4520	     -12.000
4521	       4.000
4522	     -28.000
4523	       4.000
4524	     -28.000
4525	      -1.000
4526	     -23.000
4527	      12.000
4528	     -36.000
4529	      14.000
4530	     -38.000
4531	      -2.000
4532	     -22.000
4533	      -4.000
4534	     -20.000
4535	       5.000
4536	     -29.000
4537	       6.000
4538	     -30.000
4539	      12.000
4540	     -36.000
4541	      -9.000
4542	     -15.000
4543	       2.000
4544	     -26.000
4545	      10.000
4546	     -34.000
4547	      -6.000
4548	     -18.000
4549	       4.000
4550	     -28.000
4551	      -5.000
4552	     -19.000
4553	       0.000
4554	     -24.000
4555	      -5.000
4556	     -19.000
4557	     -12.000
4558	     -12.000
4559	      10.000
4560	     -34.000
4561	       3.000
4562	     -27.000
4563	       6.000
4564	     -30.000
4565	       0.000
4566	     -24.000
4567	      12.000
4568	     -36.000
4569	     -11.000
4570	     -13.000
4571	       3.000
4572	     -27.000
4573	      28.000
4574	      -8.000
4575	       1.000
4576	     -11.000
4577	       5.000
4578	     -15.000
4579	       9.000
4580	     -19.000
4581	      17.000
4582	     -27.000
4583	      21.000
4584	     -31.000
4585	       3.000
4586	     -13.000
4587	      14.000
4588	     -24.000
4589	       2.000
4590	     -12.000
4591	      18.000
4592	     -28.000
4593	       8.000
4594	     -18.000
4595	       0.000
4596	     -10.000
4597	      13.000
4598	     -23.000
4599	      17.000
4600	     -27.000
4601	       8.000
4602	     -18.000
4603	      13.000
4604	     -23.000
4605	      -2.000
4606	      -8.000
4607	      20.000
4608	     -30.000
4609	       6.000
4610	     -16.000
4611	      16.000
4612	     -26.000
4613	      13.000
4614	     -23.000
4615	       3.000
4616	     -13.000
4617	      11.000
4618	     -21.000
4619	      15.000
4620	     -25.000
4621	      12.000
4622	     -22.000
4623	      10.000
4624	     -20.000
4625	       3.000
4626	     -13.000
4627	      -2.000
4628	      -8.000
4629	      20.000
4630	     -30.000
4631	      12.000
4632	     -22.000
4633	       0.000
4634	     -10.000
4635	      21.000
4636	     -31.000
4637	       5.000
4638	     -15.000
4639	       2.000
4640	     -12.000
4641	      15.000
4642	     -25.000
4643	      -1.000
4644	      -9.000
4645	      13.000
4646	     -23.000
4647	      17.000
4648	     -27.000
4649	      13.000
4650	     -23.000
4651	      16.000
4652	     -26.000
4653	       2.000
4654	     -12.000
4655	      11.000
4656	     -21.000
4657	       7.000
4658	     -17.000
4659	       9.000
4660	     -19.000
4661	      15.000
4662	     -25.000
4663	      13.000
4664	     -23.000
4665	       1.000
4666	     -11.000
4667	      -5.000
4668	      -5.000
4669	       2.000
4670	     -12.000
4671	       8.000
4672	     -18.000
4673	       1.000
4674	     -11.000
4675	      12.000
4676	     -22.000
4677	      -3.000
4678	      -7.000
4679	      11.000
4680	     -21.000
4681	      12.000
4682	     -22.000
4683	       2.000
4684	     -12.000
4685	      -3.000
4686	      -7.000
4687	      23.000
4688	      -9.000
4689	      24.000
4690	     -10.000
4691	      -3.000
4692	     -17.000
4693	      -5.000
4694	     -15.000
4695	       5.000
4696	     -25.000
4697	      -2.000
4698	     -18.000
4699	      -4.000
4700	     -16.000
4701	      -7.000
4702	     -13.000
4703	      -4.000
4704	     -16.000
4705	      15.000
4706	     -35.000
4707	       3.000
4708	     -23.000
4709	       6.000
4710	     -26.000
4711	      15.000
4712	     -35.000
4713	      12.000
4714	     -32.000
4715	       3.000
4716	     -23.000
4717	      -4.000
4718	     -16.000
4719	       0.000
4720	     -20.000
4721	       7.000
4722	     -27.000
4723	      15.000
4724	     -35.000
4725	      -5.000
4726	     -15.000
4727	     -10.000
4728	     -10.000
4729	       9.000
4730	     -29.000
4731	       2.000
4732	     -22.000
4733	      -4.000
4734	     -16.000
4735	      15.000
4736	     -35.000
4737	      13.000
4738	     -33.000
4739	      10.000
4740	     -30.000
4741	      -6.000
4742	     -14.000
4743	       5.000
4744	     -25.000
4745	      10.000
4746	     -30.000
4747	      12.000
4748	     -32.000
4749	       1.000
4750	     -21.000
4751	      15.000
4752	     -35.000
4753	      13.000
4754	     -33.000
4755	      -4.000
4756	     -16.000
4757	      15.000
4758	     -35.000
4759	       8.000
4760	     -28.000
4761	       2.000
4762	     -22.000
4763	       1.000
4764	     -21.000
4765	       9.000
4766	     -29.000
4767	      15.000
4768	     -35.000
4769	      -4.000
4770	     -16.000
4771	       8.000
4772	     -28.000
4773	      13.000
4774	     -33.000
4775	      -7.000
4776	     -13.000
4777	      12.000
4778	     -32.000
4779	      -3.000
4780	     -17.000
4781	       7.000
4782	     -27.000
4783	       3.000
4784	     -23.000
4785	       0.000
4786	     -20.000
4787	      -2.000
4788	     -18.000
4789	       5.000
4790	     -25.000
4791	      -8.000
4792	     -12.000
4793	      -3.000
4794	     -17.000
4795	       9.000
4796	     -29.000
4797	       7.000
4798	     -27.000
4799	      23.000
4800	       1.000
4801	      36.000
4802	     -12.000
4803	      18.000
4804	     -28.000
4805	      12.000
4806	     -22.000
4807	       0.000
4808	     -10.000
4809	      12.000
4810	     -22.000
4811	       8.000
4812	     -18.000
4813	       0.000
4814	     -10.000
4815	       9.000
4816	     -19.000
4817	      13.000
4818	     -23.000
4819	      19.000
4820	     -29.000
4821	      20.000
4822	     -30.000
4823	      -3.000
4824	      -7.000
4825	      17.000
4826	     -27.000
4827	      14.000
4828	     -24.000
4829	      -4.000
4830	      -6.000
4831	      -2.000
4832	      -8.000
4833	       8.000
4834	     -18.000
4835	      17.000
4836	     -27.000
4837	       1.000
4838	     -11.000
4839	       6.000
4840	     -16.000
4841	      10.000
4842	     -20.000
4843	      18.000
4844	     -28.000
4845	      -4.000
4846	      -6.000
4847	      16.000
4848	     -26.000
4849	      19.000
4850	     -29.000
4851	      13.000
4852	     -23.000
4853	      19.000
4854	     -29.000
4855	       1.000
4856	     -11.000
4857	      13.000
4858	     -23.000
4859	      -1.000
4860	      -9.000
4861	      18.000
4862	     -28.000
4863	       3.000
4864	     -13.000
4865	       3.000
4866	     -13.000
4867	       0.000
4868	     -10.000
4869	      11.000
4870	     -21.000
4871	      -5.000
4872	      -5.000
4873	      15.000
4874	     -25.000
4875	      -2.000
4876	      -8.000
4877	       5.000
4878	     -15.000
4879	       7.000
4880	     -17.000
4881	       5.000
4882	     -15.000
4883	      12.000
4884	     -22.000
4885	      12.000
4886	     -22.000
4887	      16.000
4888	     -26.000
4889	      10.000
4890	     -20.000
4891	      11.000
4892	     -21.000
4893	      11.000
4894	     -21.000
4895	      19.000
4896	     -29.000
4897	      18.000
4898	     -28.000
4899	      15.000
4900	     -25.000
4901	      12.000
4902	     -22.000
4903	       7.000
4904	     -17.000
4905	      16.000
4906	     -26.000
4907	      17.000
4908	     -27.000
4909	       9.000
4910	     -19.000
4911	      13.000
4912	     -23.000
4913	       0.000
4914	     -10.000
4915	      14.000
4916	     -24.000
4917	       6.000
4918	     -16.000
4919	      -5.000
4920	      -5.000
4921	      17.000
4922	       5.000
4923	      16.000
4924	       6.000
4925	      33.000
4926	     -11.000
4927	      33.000
4928	     -11.000
4929	      14.000
4930	       8.000
4931	      35.000
4932	     -13.000
4933	      17.000
4934	       5.000
4935	      14.000
4936	       8.000
4937	      18.000
4938	       4.000
4939	      14.000
4940	       8.000
4941	      34.000
4942	     -12.000
4943	      18.000
4944	       4.000
4945	      13.000
4946	       9.000
4947	      29.000
4948	      -7.000
4949	      21.000
4950	       1.000
4951	      19.000
4952	       3.000
4953	      20.000
4954	       2.000
4955	      14.000
4956	       8.000
4957	      30.000
4958	      -8.000
4959	      23.000
4960	      -1.000
4961	      17.000
4962	       5.000
4963	      11.000
4964	      11.000
4965	      20.000
4966	       2.000
4967	      26.000
4968	      -4.000
4969	      29.000
4970	      -7.000
4971	      31.000
4972	      -9.000
4973	      20.000
4974	       2.000
4975	      13.000
4976	       9.000
4977	      20.000
4978	       2.000
4979	      26.000
4980	      -4.000
4981	      13.000
4982	       9.000
4983	      21.000
4984	       1.000
4985	      16.000
4986	       6.000
4987	      25.000
4988	      -3.000
4989	      33.000
4990	     -11.000
4991	      14.000
4992	       8.000
4993	      15.000
4994	       7.000
4995	      18.000
4996	       4.000
4997	      35.000
4998	     -13.000
4999	      31.000
5000	      -9.000
5001	      23.000
5002	      -1.000
5003	      17.000
5004	       5.000
5005	      25.000
5006	      -3.000
5007	      25.000
5008	      -3.000
5009	      27.000
5010	      -5.000
5011	      23.000
5012	      -1.000
5013	      15.000
5014	       7.000
5015	      21.000
5016	       1.000
5017	      28.000
5018	      -6.000
5019	      34.000
5020	     -12.000
5021	      23.000
5022	      -1.000
5023	      32.000
5024	     -10.000
5025	      31.000
5026	      -9.000
5027	      16.000
5028	     -30.000
5029	      21.000
5030	      -7.000
5031	      28.000
5032	     -14.000
5033	      15.000
5034	      -1.000
5035	      15.000
5036	      -1.000
5037	      28.000
5038	     -14.000
5039	      33.000
5040	     -19.000
5041	      15.000
5042	      -1.000
5043	      15.000
5044	      -1.000
5045	      12.000
5046	       2.000
5047	      18.000
5048	      -4.000
5049	      17.000
5050	      -3.000
5051	      16.000
5052	      -2.000
5053	      16.000
5054	      -2.000
5055	       9.000
5056	       5.000
5057	      17.000
5058	      -3.000
5059	      21.000
5060	      -7.000
5061	      24.000
5062	     -10.000
5063	      14.000
5064	       0.000
5065	       9.000
5066	       5.000
5067	      31.000
5068	     -17.000
5069	       8.000
5070	       6.000
5071	      32.000
5072	     -18.000
5073	      22.000
5074	      -8.000
5075	      28.000
5076	     -14.000
5077	      28.000
5078	     -14.000
5079	      32.000
5080	     -18.000
5081	      30.000
5082	     -16.000
5083	      32.000
5084	     -18.000
5085	      12.000
5086	       2.000
5087	       9.000
5088	       5.000
5089	      31.000
5090	     -17.000
5091	      17.000
5092	      -3.000
5093	      16.000
5094	      -2.000
5095	      24.000
5096	     -10.000
5097	      14.000
5098	       0.000
5099	      19.000
5100	      -5.000
5101	      26.000
5102	     -12.000
5103	      31.000
5104	     -17.000
5105	       7.000
5106	       7.000
5107	      28.000
5108	     -14.000
5109	      14.000
5110	       0.000
5111	       7.000
5112	       7.000
5113	      30.000
5114	     -16.000
5115	      12.000
5116	       2.000
5117	      24.000
5118	     -10.000
5119	       7.000
5120	       7.000
5121	      23.000
5122	      -9.000
5123	      11.000
5124	       3.000
5125	      32.000
5126	     -18.000
5127	      24.000
5128	     -10.000
5129	      -1.000
5130	      -7.000
5131	       9.000
5132	     -17.000
5133	      14.000
5134	     -22.000
5135	      -3.000
5136	      -5.000
5137	      20.000
5138	     -28.000
5139	      -3.000
5140	      -5.000
5141	      13.000
5142	     -21.000
5143	      18.000
5144	     -26.000
5145	      12.000
5146	     -20.000
5147	      -3.000
5148	      -5.000
5149	       5.000
5150	     -13.000
5151	      19.000
5152	     -27.000
5153	       1.000
5154	      -9.000
5155	      -4.000
5156	      -4.000
5157	      19.000
5158	     -27.000
5159	      15.000
5160	     -23.000
5161	      18.000
5162	     -26.000
5163	       2.000
5164	     -10.000
5165	      -3.000
5166	      -5.000
5167	       2.000
5168	     -10.000
5169	      18.000
5170	     -26.000
5171	       8.000
5172	     -16.000
5173	      12.000
5174	     -20.000
5175	      -3.000
5176	      -5.000
5177	       9.000
5178	     -17.000
5179	      16.000
5180	     -24.000
5181	       8.000
5182	     -16.000
5183	       5.000
5184	     -13.000
5185	       5.000
5186	     -13.000
5187	       9.000
5188	     -17.000
5189	      10.000
5190	     -18.000
5191	      -2.000
5192	      -6.000
5193	      -4.000
5194	      -4.000
5195	       0.000
5196	      -8.000
5197	      12.000
5198	     -20.000
5199	       9.000
5200	     -17.000
5201	       7.000
5202	     -15.000
5203	       9.000
5204	     -17.000
5205	       7.000
5206	     -15.000
5207	      -1.000
5208	      -7.000
5209	      20.000
5210	     -28.000
5211	       4.000
5212	     -12.000
5213	      18.000
5214	     -26.000
5215	      22.000
5216	     -30.000
5217	      -4.000
5218	      -4.000
5219	      13.000
5220	     -21.000
5221	       5.000
5222	     -13.000
5223	       4.000
5224	     -12.000
5225	       5.000
5226	     -13.000
5227	       0.000
5228	      -8.000
5229	       9.000
5230	     -17.000
5231	      16.000
5232	     -24.000
5233	      33.000
5234	     -15.000
5235	      35.000
5236	     -17.000
5237	      29.000
5238	     -11.000
5239	      10.000
5240	       8.000
5241	      26.000
5242	      -8.000
5243	      10.000
5244	       8.000
5245	      27.000
5246	      -9.000
5247	      18.000
5248	       0.000
5249	      23.000
5250	      -5.000
5251	      33.000
5252	     -15.000
5253	      28.000
5254	     -10.000
5255	      17.000
5256	       1.000
5257	      15.000
5258	       3.000
5259	      34.000
5260	     -16.000
5261	      34.000
5262	     -16.000
5263	      20.000
5264	      -2.000
5265	      31.000
5266	     -13.000
5267	      10.000
5268	       8.000
5269	      15.000
5270	       3.000
5271	      11.000
5272	       7.000
5273	      16.000
5274	       2.000
5275	      22.000
5276	      -4.000
5277	      19.000
5278	      -1.000
5279	      23.000
5280	      -5.000
5281	      13.000
5282	       5.000
5283	      34.000
5284	     -16.000
5285	      28.000
5286	     -10.000
5287	      13.000
5288	       5.000
5289	      10.000
5290	       8.000
5291	      29.000
5292	     -11.000
5293	      24.000
5294	      -6.000
5295	      27.000
5296	      -9.000
5297	      28.000
5298	     -10.000
5299	      19.000
5300	      -1.000
5301	      12.000
5302	       6.000
5303	      29.000
5304	     -11.000
5305	      18.000
5306	       0.000
5307	      20.000
5308	      -2.000
5309	      34.000
5310	     -16.000
5311	      15.000
5312	       3.000
5313	      24.000
5314	      -6.000
5315	      12.000
5316	       6.000
5317	      35.000
5318	     -17.000
5319	      21.000
5320	      -3.000
5321	      23.000
5322	      -5.000
5323	      31.000
5324	     -13.000
5325	      22.000
5326	      -4.000
5327	      14.000
5328	       4.000
5329	      15.000
5330	     -25.000
5331	      12.000
5332	     -22.000
5333	      18.000
5334	     -28.000
5335	      14.000
5336	     -24.000
5337	       3.000
5338	     -13.000
5339	      17.000
5340	     -27.000
5341	      17.000
5342	     -27.000
5343	      17.000
5344	     -27.000
5345	      -4.000
5346	      -6.000
5347	       4.000
5348	     -14.000
5349	      20.000
5350	     -30.000
5351	       8.000
5352	     -18.000
5353	       2.000
5354	     -12.000
5355	       0.000
5356	     -10.000
5357	       9.000
5358	     -19.000
5359	      21.000
5360	     -31.000
5361	      14.000
5362	     -24.000
5363	      17.000
5364	     -27.000
5365	       1.000
5366	     -11.000
5367	      -1.000
5368	      -9.000
5369	       2.000
5370	     -12.000
5371	       0.000
5372	     -10.000
5373	      15.000
5374	     -25.000
5375	      14.000
5376	     -24.000
5377	      20.000
5378	     -30.000
5379	      18.000
5380	     -28.000
5381	      17.000
5382	     -27.000
5383	      10.000
5384	     -20.000
5385	       9.000
5386	     -19.000
5387	      20.000
5388	     -30.000
5389	       2.000
5390	     -12.000
5391	       2.000
5392	     -12.000
5393	       3.000
5394	     -13.000
5395	      -5.000
5396	      -5.000
5397	      10.000
5398	     -20.000
5399	      19.000
5400	     -29.000
5401	       8.000
5402	     -18.000
5403	      -3.000
5404	      -7.000
5405	      17.000
5406	     -27.000
5407	      16.000
5408	     -26.000
5409	      14.000
5410	     -24.000
5411	      21.000
5412	     -31.000
5413	      -2.000
5414	      -8.000
5415	      13.000
5416	     -23.000
5417	      19.000
5418	     -29.000
5419	      16.000
5420	     -26.000
5421	       4.000
5422	     -14.000
5423	      -3.000
5424	      -7.000
5425	       7.000
5426	     -17.000
5427	       6.000
5428	     -16.000
5429	      18.000
5430	      -2.000
5431	      19.000
5432	     -23.000
5433	       1.000
5434	      -5.000
5435	      21.000
5436	     -25.000
5437	      10.000
5438	     -14.000
5439	      14.000
5440	     -18.000
5441	       4.000
5442	      -8.000
5443	      21.000
5444	     -25.000
5445	      23.000
5446	     -27.000
5447	      19.000
5448	     -23.000
5449	       3.000
5450	      -7.000
5451	       2.000
5452	      -6.000
5453	      18.000
5454	     -22.000
5455	       9.000
5456	     -13.000
5457	      10.000
5458	     -14.000
5459	       8.000
5460	     -12.000
5461	      22.000
5462	     -26.000
5463	      23.000
5464	     -27.000
5465	      15.000
5466	     -19.000
5467	      12.000
5468	     -16.000
5469	      17.000
5470	     -21.000
5471	       1.000
5472	      -5.000
5473	       6.000
5474	     -10.000
5475	       6.000
5476	     -10.000
5477	       1.000
5478	      -5.000
5479	      21.000
5480	     -25.000
5481	      11.000
5482	     -15.000
5483	       1.000
5484	      -5.000
5485	      17.000
5486	     -21.000
5487	       5.000
5488	      -9.000
5489	       1.000
5490	      -5.000
5491	      11.000
5492	     -15.000
5493	       7.000
5494	     -11.000
5495	       2.000
5496	      -6.000
5497	       3.000
5498	      -7.000
5499	      -1.000
5500	      -3.000
5501	       5.000
5502	      -9.000
5503	       1.000
5504	      -5.000
5505	       1.000
5506	      -5.000
5507	      20.000
5508	     -24.000
5509	       1.000
5510	      -5.000
5511	      18.000
5512	     -22.000
5513	      13.000
5514	     -17.000
5515	       2.000
5516	      -6.000
5517	       3.000
5518	      -7.000
5519	      -2.000
5520	      -2.000
5521	      20.000
5522	     -24.000
5523	      23.000
5524	     -27.000
5525	      -1.000
5526	      -3.000
5527	       0.000
5528	      -4.000
5529	       9.000
5530	     -13.000
5531	      22.000
5532	     -26.000
5533	      17.000
5534	     -21.000
5535	      23.000
5536	     -27.000
5537	      19.000
5538	     -23.000
5539	      13.000
5540	     -17.000
5541	       7.000
5542	     -11.000
5543	      22.000
5544	     -26.000
5545	      23.000
5546	     -27.000
5547	      31.000
5548	     -19.000
5549	      22.000
5550	     -26.000
5551	      18.000
5552	     -22.000
5553	      10.000
5554	     -14.000
5555	       4.000
5556	      -8.000
5557	       2.000
5558	      -6.000
5559	       4.000
5560	      -8.000
5561	       3.000
5562	      -7.000
5563	      -1.000
5564	      -3.000
5565	      13.000
5566	     -17.000
5567	      24.000
5568	     -28.000
5569	       8.000
5570	     -12.000
5571	       8.000
5572	     -12.000
5573	      14.000
5574	     -18.000
5575	      22.000
5576	     -26.000
5577	      21.000
5578	     -25.000
5579	      14.000
5580	     -18.000
5581	      20.000
5582	     -24.000
5583	      17.000
5584	     -21.000
5585	      -1.000
5586	      -3.000
5587	       3.000
5588	      -7.000
5589	       7.000
5590	     -11.000
5591	       0.000
5592	      -4.000
5593	       4.000
5594	      -8.000
5595	      14.000
5596	     -18.000
5597	      15.000
5598	     -19.000
5599	      18.000
5600	     -22.000
5601	      11.000
5602	     -15.000
5603	      10.000
5604	     -14.000
5605	      15.000
5606	     -19.000
5607	       4.000
5608	      -8.000
5609	       4.000
5610	      -8.000
5611	       0.000
5612	      -4.000
5613	      11.000
5614	     -15.000
5615	      23.000
5616	     -27.000
5617	      15.000
5618	     -19.000
5619	      23.000
5620	     -27.000
5621	       3.000
5622	      -7.000
5623	       1.000
5624	      -5.000
5625	      22.000
5626	     -26.000
5627	      16.000
5628	     -20.000
5629	       3.000
5630	      -7.000
5631	       0.000
5632	      -4.000
5633	      18.000
5634	     -22.000
5635	       7.000
5636	     -11.000
5637	      -2.000
5638	      -2.000
5639	       7.000
5640	     -11.000
5641	      13.000
5642	     -17.000
5643	      -2.000
5644	      -2.000
5645	      12.000
5646	     -16.000
5647	       4.000
5648	      -8.000
5649	      15.000
5650	     -19.000
5651	      15.000
5652	     -19.000
5653	      22.000
5654	     -26.000
5655	       7.000
5656	     -11.000
5657	       5.000
5658	      -9.000
5659	      21.000
5660	     -25.000
5661	      18.000
5662	     -22.000
5663	      20.000
5664	     -24.000
5665	       8.000
5666	     -12.000
5667	       5.000
5668	      -9.000
5669	      21.000
5670	     -11.000
5671	       6.000
5672	       4.000
5673	      18.000
5674	     -22.000
5675	       5.000
5676	      -9.000
5677	      18.000
5678	     -22.000
5679	      20.000
5680	     -24.000
5681	      12.000
5682	     -16.000
5683	       0.000
5684	      -4.000
5685	      23.000
5686	     -27.000
5687	      19.000
5688	     -23.000
5689	      24.000
5690	     -28.000
5691	       4.000
5692	      -8.000
5693	       5.000
5694	      -9.000
5695	      18.000
5696	     -22.000
5697	      22.000
5698	     -26.000
5699	      12.000
5700	     -16.000
5701	      11.000
5702	     -15.000
5703	      21.000
5704	     -25.000
5705	       4.000
5706	      -8.000
5707	      24.000
5708	     -28.000
5709	       5.000
5710	      -9.000
5711	       9.000
5712	     -13.000
5713	      20.000
5714	     -24.000
5715	      23.000
5716	     -27.000
5717	       3.000
5718	      -7.000
5719	       9.000
5720	     -13.000
5721	      13.000
5722	     -17.000
5723	       4.000
5724	      -8.000
5725	       4.000
5726	      -8.000
5727	      13.000
5728	     -17.000
5729	       5.000
5730	      -9.000
5731	      -2.000
5732	      -2.000
5733	       2.000
5734	      -6.000
5735	       7.000
5736	     -11.000
5737	       8.000
5738	     -12.000
5739	      -2.000
5740	      -2.000
5741	      23.000
5742	     -27.000
5743	      14.000
5744	     -18.000
5745	      18.000
5746	     -22.000
5747	      23.000
5748	     -27.000
5749	      15.000
5750	     -19.000
5751	      11.000
5752	     -15.000
5753	       4.000
5754	      -8.000
5755	      11.000
5756	     -15.000
5757	      20.000
5758	     -24.000
5759	      18.000
5760	     -22.000
5761	      18.000
5762	     -22.000
5763	      -1.000
5764	      -3.000
5765	       0.000
5766	      -4.000
5767	      19.000
5768	      -7.000
5769	      -1.000
5770	      -9.000
5771	      13.000
5772	     -23.000
5773	      17.000
5774	     -27.000
5775	      -3.000
5776	      -7.000
5777	      14.000
5778	     -24.000
5779	      11.000
5780	     -21.000
5781	      11.000
5782	     -21.000
5783	      15.000
5784	     -25.000
5785	      20.000
5786	     -30.000
5787	       4.000
5788	     -14.000
5789	      13.000
5790	     -23.000
5791	      12.000
5792	     -22.000
5793	       7.000
5794	     -17.000
5795	       1.000
5796	     -11.000
5797	       5.000
5798	     -15.000
5799	      18.000
5800	     -28.000
5801	      21.000
5802	     -31.000
5803	      14.000
5804	     -24.000
5805	      18.000
5806	     -28.000
5807	       2.000
5808	     -12.000
5809	      12.000
5810	     -22.000
5811	      -2.000
5812	      -8.000
5813	      -1.000
5814	      -9.000
5815	       7.000
5816	     -17.000
5817	      -3.000
5818	      -7.000
5819	      18.000
5820	     -28.000
5821	      -2.000
5822	      -8.000
5823	      12.000
5824	     -22.000
5825	       1.000
5826	     -11.000
5827	       7.000
5828	     -17.000
5829	       5.000
5830	     -15.000
5831	      10.000
5832	     -20.000
5833	      11.000
5834	     -21.000
5835	      15.000
5836	     -25.000
5837	      -2.000
5838	      -8.000
5839	      17.000
5840	     -27.000
5841	       0.000
5842	     -10.000
5843	       6.000
5844	     -16.000
5845	      16.000
5846	     -26.000
5847	      -1.000
5848	      -9.000
5849	      10.000
5850	     -20.000
5851	      13.000
5852	     -23.000
5853	       4.000
5854	     -14.000
5855	      14.000
5856	     -24.000
5857	      12.000
5858	     -22.000
5859	      13.000
5860	     -23.000
5861	       5.000
5862	     -15.000
5863	      13.000
5864	     -23.000
5865	      19.000
5866	     -29.000
5867	      -1.000
5868	      -9.000
5869	      26.000
5870	     -12.000
5871	       8.000
5872	       6.000
5873	      10.000
5874	       4.000
5875	      18.000
5876	      -4.000
5877	      31.000
5878	     -17.000
5879	      23.000
5880	      -9.000
5881	      11.000
5882	       3.000
5883	      23.000
5884	      -9.000
5885	      15.000
5886	      -1.000
5887	      24.000
5888	     -10.000
5889	       7.000
5890	       7.000
5891	      11.000
5892	       3.000
5893	      32.000
5894	     -18.000
5895	      27.000
5896	     -13.000
5897	      18.000
5898	      -4.000
5899	      15.000
5900	      -1.000
5901	       8.000
5902	       6.000
5903	      14.000
5904	       0.000
5905	      16.000
5906	      -2.000
5907	      13.000
5908	       1.000
5909	      10.000
5910	       4.000
5911	      19.000
5912	      -5.000
5913	      32.000
5914	     -18.000
5915	      15.000
5916	      -1.000
5917	      31.000
5918	     -17.000
5919	      25.000
5920	     -11.000
5921	      32.000
5922	     -18.000
5923	      15.000
5924	      -1.000
5925	      13.000
5926	       1.000
5927	      33.000
5928	     -19.000
5929	      26.000
5930	     -12.000
5931	      25.000
5932	     -11.000
5933	      12.000
5934	       2.000
5935	      26.000
5936	     -12.000
5937	      11.000
5938	       3.000
5939	      29.000
5940	     -15.000
5941	      19.000
5942	      -5.000
5943	      18.000
5944	      -4.000
5945	      26.000
5946	     -12.000
5947	      27.000
5948	     -13.000
5949	      31.000
5950	     -17.000
5951	      18.000
5952	      -4.000
5953	      17.000
5954	      -3.000
5955	      23.000
5956	      -9.000
5957	      14.000
5958	       0.000
5959	      22.000
5960	      -8.000
5961	      30.000
5962	     -16.000
5963	      22.000
5964	      -8.000
5965	      12.000
5966	     -14.000
5967	      23.000
5968	     -25.000
5969	      16.000
5970	       6.000
5971	      12.000
5972	      10.000
5973	      18.000
5974	       4.000
5975	      33.000
5976	     -11.000
5977	      28.000
5978	      -6.000
5979	      30.000
5980	      -8.000
5981	      32.000
5982	     -10.000
5983	      29.000
5984	      -7.000
5985	      19.000
5986	       3.000
5987	      13.000
5988	       9.000
5989	      34.000
5990	     -12.000
5991	      22.000
5992	       0.000
5993	      20.000
5994	       2.000
5995	      25.000
5996	      -3.000
5997	      15.000
5998	       7.000
5999	      24.000
6000	      -2.000
6001	      30.000
6002	      -8.000
6003	      18.000
6004	       4.000
6005	      20.000
6006	       2.000
6007	      22.000
6008	       0.000
6009	      29.000
6010	      -7.000
6011	      35.000
6012	     -13.000
6013	      19.000
6014	       3.000
6015	      20.000
6016	       2.000
6017	      34.000
6018	     -12.000
6019	      37.000
6020	     -15.000
6021	      29.000
6022	      -7.000
6023	      30.000
6024	      -8.000
6025	      35.000
6026	     -13.000
6027	      33.000
6028	     -11.000
6029	      20.000
6030	       2.000
6031	      24.000
6032	      -2.000
6033	      30.000
6034	      -8.000
6035	      21.000
6036	       1.000
6037	      37.000
6038	     -15.000
6039	      21.000
6040	       1.000
6041	      13.000
6042	       9.000
6043	      28.000
6044	      -6.000
6045	      35.000
6046	     -13.000
6047	      14.000
6048	       8.000
6049	      22.000
6050	       0.000
6051	      34.000
6052	     -12.000
6053	      28.000
6054	      -6.000
6055	      33.000
6056	     -11.000
6057	      35.000
6058	     -13.000
6059	      27.000
6060	      -5.000
6061	      19.000
6062	       3.000
6063	      23.000
6064	      -1.000
6065	      13.000
6066	       9.000
6067	      12.000
6068	      10.000
6069	      31.000
6070	      -9.000
6071	      17.000
6072	       5.000
6073	      -1.000
6074	      -9.000
6075	      11.000
6076	     -21.000
6077	      21.000
6078	     -31.000
6079	       7.000
6080	     -17.000
6081	      11.000
6082	     -21.000
6083	       8.000
6084	     -18.000
6085	      15.000
6086	     -25.000
6087	       2.000
6088	     -12.000
6089	      10.000
6090	     -20.000
6091	      18.000
6092	     -28.000
6093	      16.000
6094	     -26.000
6095	       1.000
6096	     -11.000
6097	      19.000
6098	     -29.000
6099	       3.000
6100	     -13.000
6101	      18.000
6102	     -28.000
6103	       1.000
6104	     -11.000
6105	       7.000
6106	     -17.000
6107	      14.000
6108	     -24.000
6109	      10.000
6110	     -20.000
6111	      -3.000
6112	      -7.000
6113	       9.000
6114	     -19.000
6115	      11.000
6116	     -21.000
6117	      16.000
6118	     -26.000
6119	       3.000
6120	     -13.000
6121	      17.000
6122	     -27.000
6123	      12.000
6124	     -22.000
6125	       9.000
6126	     -19.000
6127	       4.000
6128	     -14.000
6129	       4.000
6130	     -14.000
6131	      15.000
6132	     -25.000
6133	      20.000
6134	     -30.000
6135	      14.000
6136	     -24.000
6137	      18.000
6138	     -28.000
6139	      10.000
6140	     -20.000
6141	      12.000
6142	     -22.000
6143	      -4.000
