i	"RTT(i)=(RTT+RTT_A+RTT_B+RTT_C)~LOGNORMAL(4.8,0.3)"
1674	153.1050023
1675	195.8328307
1676	103.3914094
1677	142.7200064
1678	187.1890589
1679	173.6346634
1680	187.6712829
1681	219.6278326
1682	201.6738144
1683	129.7334863
1684	176.404113
1685	218.4160688
1686	200.7636773
1687	130.4889792
1688	219.016984
1689	192.3484392
1690	143.1791174
1691	264.6681474
1692	192.7403241
1693	202.1568481
1694	150.1238949
1695	191.8039168
1696	201.4187423
1697	198.1327159
1698	170.4599434
1699	130.2845402
1700	129.4491245
1701	111.2540629
1702	160.3425833
1703	118.0825666
1704	195.9935126
1705	167.7006023
1706	176.1892605
1707	150.8647306
1708	136.5684045
1709	141.2220055
1710	196.6877173
1711	207.2574641
1712	132.6912478
1713	124.6201092
1714	150.7444526
1715	190.8164004
1716	167.1882095
1717	191.3743222
1718	155.9854692
1719	123.70146
1720	228.3516905
1721	125.3845218
1722	197.2029736
1723	245.0944653
1724	179.481172
1725	158.1119458
1726	129.1027253
1727	192.1385547
1728	171.7767024
1729	203.0291287
1730	214.2049277
1731	130.0906413
1732	153.750883
1733	167.149656
1734	185.1129646
1735	178.3784323
1736	140.9754295
1737	156.3856504
1738	172.0215601
1739	172.6479758
1740	146.5431343
1741	225.4626721
1742	204.4667118
1743	157.9295086
1744	191.086722
1745	180.7229884
1746	167.3794789
1747	189.2484825
1748	151.9147005
1749	195.1617958
1750	234.1926913
1751	157.6465752
1752	226.7573032
1753	172.4977268
1754	256.3217399
1755	167.7778438
1756	171.9854584
1757	179.1533885
1758	181.568119
1759	177.1881818
1760	125.2594411
1761	233.3793256
1762	209.9414097
1763	166.0767142
1764	192.0564857
1765	140.2668689
1766	186.1743081
1767	204.4135232
1768	178.0174696
1769	183.3228306
1770	150.1580413
1771	154.6797752
1772	115.2654719
1773	143.2449969
1774	193.2023825
1775	161.9952742
1776	196.6930002
1777	166.7513411
1778	160.8998157
1779	157.2670817
1780	179.2913608
1781	109.1554826
1782	182.290944
1783	195.2608919
1784	169.069636
1785	209.7140253
1786	175.3115723
1787	197.9041207
1788	156.5644001
1789	179.7057544
1790	123.4584274
1791	236.1179102
1792	194.0729795
1793	182.3754004
1794	152.4223606
1795	171.7165974
1796	231.0320271
1797	181.5597174
1798	166.0216168
1799	189.9520646
1800	217.2045078
1801	148.2357664
1802	143.2762465
1803	197.2276228
1804	171.580117
1805	179.4860213
1806	184.1783167
1807	170.744518
1808	157.3101533
1809	175.4461156
1810	176.6193211
1811	151.5257982
1812	165.8363434
1813	146.4489894
1814	117.584797
1815	141.350044
1816	203.6899432
1817	204.4904256
1818	170.3724692
1819	186.7295181
1820	167.7118187
1821	226.754538
1822	193.5216288
1823	182.5681965
1824	197.7025586
1825	173.3450751
1826	231.2724097
1827	179.4871026
1828	119.8366851
1829	174.4631152
1830	209.7718634
1831	233.6378374
1832	161.8874703
1833	196.628352
1834	232.6146164
1835	152.4620127
1836	171.3822123
1837	160.5347397
1838	200.893046
1839	256.5783763
1840	219.0421493
1841	177.8540893
1842	201.362389
1843	114.0236433
1844	226.8223107
1845	207.7531981
1846	174.5773158
1847	178.7288897
1848	193.5846381
1849	200.5096122
1850	206.6688616
1851	179.3019732
1852	146.4883902
1853	167.9665217
1854	132.3099661
1855	170.2686551
1856	153.5602443
1857	219.2998241
1858	145.8374751
1859	181.4556154
1860	179.0729017
1861	228.541132
1862	139.2703994
1863	166.5211477
1864	223.6279867
1865	162.8938354
1866	200.400463
1867	168.4866626
1868	185.6015762
1869	119.1359466
1870	200.7715766
1871	127.5398236
1872	192.2024075
1873	195.4115081
1874	147.1755833
1875	152.8934442
1876	238.9082127
1877	193.2192447
1878	230.8887359
1879	173.2915196
1880	107.7212622
1881	215.3133743
1882	165.2999641
1883	147.5551438
1884	202.4256252
1885	173.8198152
1886	179.2133253
1887	168.0899717
1888	138.594332
1889	163.6949206
1890	172.1355593
1891	138.6037107
1892	189.5734588
1893	122.1374193
1894	173.720011
1895	159.825609
1896	211.717369
1897	206.9766034
1898	139.8915214
1899	163.4217779
1900	135.7554732
1901	139.3712633
1902	191.896732
1903	160.0980455
1904	168.9132611
1905	114.7386083
1906	187.5693612
1907	167.179025
1908	183.4312871
1909	148.9239543
1910	195.9296913
1911	181.5386197
1912	164.4687646
1913	172.0054614
1914	200.197988
1915	178.0064871
1916	207.2700108
1917	138.1434301
1918	188.2371431
1919	166.7016146
1920	167.3194554
1921	131.9895747
1922	229.6252382
1923	204.467931
1924	194.5627392
1925	179.2702695
1926	209.8452712
1927	159.018283
1928	174.8626215
1929	132.4744687
1930	173.5237344
1931	202.6975184
1932	180.0726723
1933	159.3806095
1934	168.1543788
1935	178.9849003
1936	167.9864391
1937	180.4392622
1938	145.0505717
1939	169.1991308
1940	160.7120352
1941	211.0506016
1942	160.0391624
1943	200.3306375
1944	184.9613585
1945	177.8375921
1946	192.1258223
1947	183.6783377
1948	176.10375
1949	142.4230891
1950	152.0528109
1951	202.2952528
1952	185.655437
1953	145.0300528
1954	158.4177134
1955	111.8070202
1956	175.4722532
1957	208.074481
1958	156.3281001
1959	206.7815368
1960	131.8645142
1961	185.508061
1962	163.0780127
1963	162.0400198
1964	186.092867
1965	198.6075175
1966	168.2889166
1967	192.2689414
1968	122.8906429
1969	202.7832631
1970	192.6743642
1971	163.1445142
1972	183.4025151
1973	182.9994142
1974	134.6680036
1975	203.0482842
1976	160.1242968
1977	192.2490558
1978	218.4656869
1979	141.2650139
1980	193.2897828
1981	178.3354407
1982	212.7349537
1983	204.6682947
1984	208.0861118
1985	138.5341984
1986	133.5544227
1987	186.218781
1988	181.4029249
1989	184.7550031
1990	115.3578814
1991	156.8986951
1992	208.6640251
1993	173.7033204
1994	127.1217172
1995	240.3321314
1996	177.6992026
1997	186.131247
1998	190.0676512
1999	172.4301613
2000	129.1750696
2001	175.127662
2002	189.1380239
2003	208.8690198
2004	139.3234964
2005	104.0422788
2006	190.3567836
2007	183.4587362
2008	152.4546273
2009	209.2966643
2010	116.0419435
2011	184.2329511
2012	150.4943469
2013	161.8216405
2014	200.0551061
2015	211.1836984
2016	176.9535166
2017	188.3850992
2018	183.1961968
2019	184.8285521
2020	171.2820154
2021	136.3844432
2022	176.6377611
2023	174.2476331
2024	185.1806954
2025	136.6046589
2026	201.4924095
2027	192.7145139
2028	166.3492794
2029	215.8014825
2030	157.5561961
2031	192.3291622
2032	222.5681274
2033	194.1195137
2034	154.9305811
2035	117.7220662
2036	134.952724
2037	235.0326583
2038	164.5011164
2039	178.5549859
2040	125.1054808
2041	162.968762
2042	131.5854177
2043	183.9727966
2044	199.7876697
2045	163.8284814
2046	123.4986337
2047	152.8252678
2048	259.1186779
2049	144.9448758
2050	143.3431096
2051	187.9457222
2052	149.9129018
2053	177.3353194
2054	159.0050199
2055	135.1074155
2056	187.3385802
2057	236.119874
2058	162.7565853
2059	190.9149316
2060	196.8619097
2061	183.5132404
2062	208.3510604
2063	173.8149035
2064	158.0034864
2065	124.2626093
2066	182.4020923
2067	175.192044
2068	212.4802548
2069	216.8497023
2070	205.8501393
2071	176.2651911
2072	216.1426276
2073	155.2823938
2074	141.9673245
2075	161.6183262
2076	156.0391291
2077	156.985928
2078	160.8657026
2079	197.5629851
2080	198.6849732
2081	205.0338761
2082	167.2091406
2083	203.7097235
2084	200.3574711
2085	122.0963171
2086	186.4839376
2087	178.7966157
2088	156.952556
2089	93.44696886
2090	155.4087429
2091	188.7157531
2092	204.1981367
2093	185.1646927
2094	158.1303625
2095	197.6671998
2096	139.9898715
2097	147.1318146
2098	168.0323987
2099	171.6772184
2100	177.0364172
2101	158.5008013
2102	172.1172502
2103	150.0211499
2104	209.750132
2105	190.190643
2106	219.1279584
2107	175.8771117
2108	167.6152221
2109	129.6778098
2110	182.9777114
2111	227.611093
2112	190.251003
2113	194.523726
2114	163.5311651
2115	196.2598974
2116	188.9305932
2117	220.2637912
2118	177.6100275
2119	142.2508703
2120	163.706099
2121	201.9602211
2122	185.1355111
2123	237.4811004
2124	187.5378029
2125	213.5854287
2126	196.1614122
2127	130.0726436
2128	199.554407
2129	171.9577811
2130	203.1363119
2131	175.1804471
2132	182.2209809
2133	199.5883135
2134	196.8904132
2135	168.5228853
2136	174.17415
2137	149.4621483
2138	163.1631318
2139	168.8522082
2140	139.2016176
2141	196.7000561
2142	143.7959561
2143	210.3742855
2144	135.4929872
2145	135.4222483
2146	214.8802491
2147	158.8621287
2148	214.7757492
2149	219.6712453
2150	101.6928392
2151	180.6276343
2152	193.7760525
2153	165.5920091
2154	232.4070722
2155	172.5669396
2156	164.8671706
2157	206.4438998
2158	138.7545275
2159	205.6287344
2160	169.6126467
2161	227.6035987
2162	185.2209188
2163	195.8241136
2164	171.8236102
2165	99.16869383
2166	161.6152434
2167	222.2830916
2168	148.2445604
2169	178.9448097
2170	163.3529447
2171	220.2678209
2172	189.717325
2173	190.8191623
2174	149.4297889
2175	178.8434734
2176	175.349715
2177	93.47910661
2178	189.6569987
2179	106.6562836
2180	187.9579745
2181	189.7141877
2182	162.3029134
2183	202.4782888
2184	75.21492058
2185	137.7209175
2186	205.5893477
2187	142.672204
2188	156.9256881
2189	212.4918184
2190	217.8077726
2191	147.1028887
2192	163.0296766
2193	195.7295681
2194	185.1047674
2195	193.1444168
2196	162.7970122
2197	158.4207413
2198	185.3702308
2199	175.3344071
2200	160.1834398
2201	168.2116209
2202	174.3149224
2203	141.7776835
2204	174.452117
2205	181.8534521
2206	218.7960711
2207	211.7895631
2208	206.6322643
2209	196.4979966
2210	173.1721272
2211	177.0216308
2212	158.1448678
2213	167.0157814
2214	196.9717873
2215	161.2518067
2216	129.9215704
2217	202.1527509
2218	228.2860251
2219	178.8223467
2220	179.5401509
2221	207.2654597
2222	189.1774663
2223	169.3768133
2224	257.7905478
2225	209.0957122
2226	151.101055
2227	152.9598726
2228	165.8203004
2229	154.541465
2230	154.1392724
2231	167.8417066
2232	146.3940623
2233	140.4504329
2234	155.1247458
2235	206.0974972
2236	188.1172226
2237	210.6604208
2238	106.9316685
2239	170.3117793
2240	214.3337176
2241	158.1191338
2242	195.715992
2243	200.5327918
2244	164.2921991
2245	180.1793123
2246	163.7900438
2247	161.6484404
2248	240.4276487
2249	189.6916407
2250	173.1387106
2251	124.9707249
2252	144.167035
2253	143.0898053
2254	184.5735617
2255	167.826072
2256	171.6942111
2257	192.0664072
2258	164.1991576
2259	265.1068543
2260	207.0605583
2261	132.8160087
2262	172.3529018
2263	240.7466631
2264	133.1430245
2265	155.8057234
2266	148.3789123
2267	239.3483426
2268	190.9574289
2269	173.7330148
2270	168.6793812
2271	146.7705697
2272	179.5039654
2273	199.0711179
2274	189.0386381
2275	178.2412045
2276	174.7442343
2277	149.9063877
2278	225.7067282
2279	136.5628062
2280	174.5589751
2281	133.2673454
2282	197.2436727
2283	188.9580515
2284	212.9878528
2285	168.2603599
2286	195.1607544
2287	219.2451161
2288	204.8358495
2289	242.7818077
2290	195.5706813
2291	116.7408883
2292	199.6972829
2293	176.3910649
2294	125.2215081
2295	178.4354944
2296	129.1820289
2297	120.7247907
2298	127.0137878
2299	185.3218677
2300	152.4351226
2301	171.5116379
2302	160.7109612
2303	207.0229543
2304	116.5459489
2305	175.9905649
2306	95.50379026
2307	204.2348332
2308	129.2144372
2309	173.9241736
2310	185.1960744
2311	174.8502685
2312	165.3344223
2313	202.872723
2314	160.1589215
2315	126.3369347
2316	131.2486937
2317	143.2061293
2318	218.9134954
2319	159.9084359
2320	167.1661768
2321	213.331075
2322	196.5309536
2323	199.4342552
2324	194.8693078
2325	184.7955729
2326	159.0450439
2327	139.5455547
2328	147.0425099
2329	208.760478
2330	189.9447818
2331	117.3608651
2332	233.2599653
2333	212.1964476
2334	144.390536
2335	257.8108336
2336	196.3371966
2337	192.1745596
2338	183.8968445
2339	149.4734301
2340	182.9898753
2341	220.3624869
2342	141.0143524
2343	184.9235933
2344	162.1752414
2345	184.7034902
2346	165.0788653
2347	242.2442724
2348	130.0958043
2349	112.3508962
2350	185.0303445
2351	181.1478577
2352	123.1161583
2353	151.1815029
2354	183.9412694
2355	129.6075831
2356	193.5773909
2357	255.5168731
2358	205.4739004
2359	138.1371692
2360	200.4213565
2361	233.7134793
2362	168.1566141
2363	172.8945847
2364	160.4737893
2365	204.726334
2366	138.6432892
2367	142.0413883
2368	169.2144775
2369	170.6894702
2370	178.3601742
2371	156.5236437
2372	205.8613211
2373	168.6078461
2374	119.7858009
2375	183.4543367
2376	228.43612
2377	183.6974523
2378	193.4947385
2379	143.9831275
2380	229.1918489
2381	196.3679566
2382	207.2267068
2383	163.0917709
2384	192.4574603
2385	236.516146
2386	199.9049991
2387	222.7052255
2388	169.6844894
2389	165.8893366
2390	218.5062177
2391	177.8511715
2392	155.5567653
2393	160.6480671
2394	196.4882795
2395	131.378675
2396	182.0202991
2397	175.6975973
2398	169.1039297
2399	194.9185844
2400	205.936565
2401	133.517465
2402	107.9119058
2403	86.90797041
2404	108.2326676
2405	113.1531279
2406	79.14226417
2407	90.409169
2408	79.52718169
2409	106.3857222
2410	98.03821586
2411	113.8786362
2412	83.23570113
2413	70.98828413
2414	124.4669221
2415	101.4916532
2416	75.65960514
2417	102.2008516
2418	79.08719371
2419	73.73185119
2420	100.4141865
2421	97.86457478
2422	103.9488295
2423	72.70443255
2424	88.82542562
2425	88.07693341
2426	84.76061053
2427	76.01101423
2428	103.5925534
2429	71.29573581
2430	79.92154121
2431	104.857865
2432	127.3219281
2433	111.7957423
2434	94.9836285
2435	112.4588147
2436	92.40285602
2437	103.212106
2438	96.76682435
2439	88.91576781
2440	109.3400125
2441	104.6823895
2442	86.68504566
2443	100.4071076
2444	106.9305449
2445	98.38075136
2446	96.56581976
2447	88.91432817
2448	79.81194966
2449	89.64897648
2450	71.39960968
2451	89.67921321
2452	107.2293073
2453	135.4741837
2454	106.6224179
2455	96.36028054
2456	103.0780277
2457	114.216919
2458	88.14738731
2459	93.59392378
2460	86.58875356
2461	110.9370304
2462	87.54785861
2463	115.8826721
2464	98.77598736
2465	87.70296613
2466	89.64013996
2467	74.35483887
2468	117.9059557
2469	107.9327384
2470	126.2310614
2471	134.7967845
2472	120.3474982
2473	77.10290549
2474	86.77499421
2475	112.4331032
2476	90.93895748
2477	89.47407542
2478	100.5358395
2479	83.8061649
2480	119.7754625
2481	87.77047283
2482	55.37335946
2483	62.17845246
2484	102.7632856
2485	106.9793177
2486	89.4566872
2487	120.4147211
2488	95.62779214
2489	92.34103834
2490	103.6140871
2491	86.22645042
2492	101.4134073
2493	95.35537994
2494	95.5785411
2495	58.18678968
2496	87.18567052
2497	63.48751416
2498	75.79012847
2499	98.16166276
2500	87.25643158
2501	97.00243622
2502	55.71508622
2503	125.6364387
2504	92.51627139
2505	107.8806275
2506	77.19701668
2507	68.60593619
2508	134.3596467
2509	107.439721
2510	119.8172346
2511	95.51981108
2512	102.535527
2513	91.56448392
2514	95.02302101
2515	105.2333234
2516	104.1750517
2517	100.4292562
2518	133.9836708
2519	96.77909086
2520	80.01118362
2521	103.6763136
2522	84.93969517
2523	121.2729564
2524	114.1983484
2525	75.0864761
2526	88.27699079
2527	88.23225529
2528	126.7180969
2529	129.3957753
2530	113.0417175
2531	91.14454316
2532	97.88078916
2533	115.1239065
2534	90.76247121
2535	66.4318551
2536	88.69713771
2537	108.5382666
2538	99.76038309
2539	93.74646738
2540	110.3287156
2541	134.7649767
2542	113.2890161
2543	110.2999065
2544	127.2935836
2545	100.947944
2546	84.3792281
2547	76.40787445
2548	142.2098128
2549	97.33189048
2550	85.51538738
2551	78.09062564
2552	99.19060669
2553	92.77357571
2554	132.6916963
2555	84.5652553
2556	108.7721776
2557	80.18440604
2558	115.7821429
2559	96.99638688
2560	87.37163277
2561	102.7159096
2562	73.54759506
2563	113.1173248
2564	107.7644304
2565	92.43733852
2566	69.92085338
2567	87.33526285
2568	95.27384676
2569	97.20229119
2570	74.7726301
2571	111.4263656
2572	122.2619603
2573	75.4028159
2574	112.7664144
2575	90.95373925
2576	103.1975929
2577	101.4631927
2578	86.44588224
2579	78.27581544
2580	127.2972766
2581	97.44594222
2582	99.43108529
2583	73.12745073
2584	54.53679129
2585	95.88912178
2586	95.0650955
2587	75.35853845
2588	82.82717115
2589	75.18131874
2590	100.4302078
2591	119.7525926
2592	66.57352246
2593	104.812399
2594	88.97950435
2595	106.1885958
2596	86.30748382
2597	93.05807731
2598	98.16281578
2599	108.9024079
2600	131.7919191
2601	104.6594414
2602	77.24054884
2603	100.9667435
2604	84.17781074
2605	99.98304858
2606	130.9368822
2607	89.46926284
2608	100.7461618
2609	93.11230647
2610	122.4030826
2611	85.33408342
2612	126.4040317
2613	101.7353503
2614	134.9568419
2615	103.7167583
2616	93.35836452
2617	127.2465782
2618	132.0187702
2619	79.77744228
2620	56.42029154
2621	94.96919056
2622	128.0668228
2623	96.00254267
2624	83.10626863
2625	101.2128818
2626	78.18467411
2627	119.1230264
2628	116.2990192
2629	105.3532606
2630	103.9247336
2631	112.3700868
2632	78.687233
2633	87.43945556
2634	94.26286317
2635	103.9010052
2636	134.6815484
2637	90.17487263
2638	57.12537767
2639	75.26412689
2640	119.1345081
2641	109.2053832
2642	83.67587731
2643	77.31015533
2644	110.192891
2645	97.30846112
2646	91.8063078
2647	117.2075496
2648	67.89465414
2649	122.9920032
2650	61.31394834
2651	96.4257993
2652	114.1457056
2653	85.5999309
2654	132.6010923
2655	84.28982166
2656	104.8857355
2657	72.55691137
2658	103.7971681
2659	108.9555408
2660	93.78206298
2661	82.29682531
2662	86.0711354
2663	92.89509372
2664	94.02501746
2665	73.82432036
2666	108.3996339
2667	89.83206989
2668	96.42873034
2669	51.30012323
2670	78.65375038
2671	91.50922402
2672	87.98813366
2673	83.11395118
2674	102.9767008
2675	87.25843626
2676	104.7915906
2677	101.3928123
2678	91.06774465
2679	82.69180629
2680	118.8633103
2681	99.03587163
2682	127.0605921
2683	100.2455307
2684	112.2434638
2685	127.8419027
2686	65.34615125
2687	110.1952414
2688	70.30908841
2689	118.7999714
2690	84.32866495
2691	103.8695738
2692	88.75648051
2693	79.61027193
2694	79.32068279
2695	88.16277276
2696	99.49760844
2697	95.09100352
2698	85.30474959
2699	97.78440987
2700	61.14430727
2701	114.7372168
2702	82.36468657
2703	88.76590299
2704	87.87127495
2705	104.204654
2706	139.0391238
2707	80.76349077
2708	104.1202812
2709	103.1673613
2710	77.77000202
2711	112.0210696
2712	99.66887742
2713	73.90637611
2714	88.39393181
2715	96.63435369
2716	94.26186741
2717	107.2808462
2718	76.36873329
2719	77.43073162
2720	102.3768746
2721	97.86438384
2722	93.48223892
2723	94.28402973
2724	101.1162994
2725	91.27799955
2726	109.4034592
2727	103.2151889
2728	76.20960798
2729	101.1483195
2730	82.79880188
2731	115.4014946
2732	70.47384558
2733	107.2617293
2734	116.0567131
2735	88.06180887
2736	94.04973422
2737	140.803657
2738	95.38046702
2739	121.8232571
2740	100.0896455
2741	116.4231149
2742	87.01690497
2743	75.09457039
2744	50.36803866
2745	67.09863498
2746	126.5412515
2747	113.1582854
2748	89.03001446
2749	115.9402939
2750	88.34257545
2751	101.6164987
2752	110.9135907
2753	129.1327505
2754	103.3859868
2755	72.67325045
2756	111.6277982
2757	129.2342227
2758	84.9027694
2759	112.4217074
2760	129.8013044
2761	116.6468438
2762	100.083314
2763	106.9991204
2764	54.58639388
2765	99.54202409
2766	97.3874803
2767	76.80162543
2768	56.6576175
2769	75.90383414
2770	100.6664422
2771	100.5160532
2772	82.76661612
2773	94.31211997
2774	64.37370359
2775	103.3028487
2776	127.6788507
2777	114.6912021
2778	117.8491224
2779	99.23884811
2780	101.4864295
2781	98.49696274
2782	117.6670888
2783	103.536939
2784	107.7218934
2785	97.96823495
2786	91.89905246
2787	66.95773948
2788	83.75337294
2789	99.87072155
2790	101.0526583
2791	93.28550117
2792	80.72409059
2793	78.58170618
2794	80.84926772
2795	105.6134903
2796	89.14840621
2797	109.6211998
2798	83.92887516
2799	114.904957
2800	63.4406024
2801	101.2396424
2802	102.3247003
2803	48.22463867
2804	117.1373878
2805	69.26316602
2806	113.11374
2807	106.4437159
2808	94.28880846
2809	72.00260744
2810	78.78897252
2811	99.67046516
2812	107.7194813
2813	83.49483799
2814	87.03503469
2815	124.6108542
2816	63.80556221
2817	115.7997632
2818	99.71736161
2819	94.38717304
2820	58.48618282
2821	102.6218133
2822	89.50406815
2823	89.9920548
2824	85.27592037
2825	69.72738409
2826	115.0606226
2827	89.45461126
2828	120.008282
2829	136.5363901
2830	107.9722783
2831	102.3403475
2832	102.6992775
2833	112.1666528
2834	85.19339173
2835	106.6988212
2836	85.0504167
2837	98.72194381
2838	91.48265249
2839	97.9263235
2840	92.44991289
2841	97.13765567
2842	83.94407198
2843	113.7119186
2844	105.5787818
2845	81.68264152
2846	116.8633126
2847	84.72682946
2848	95.81491377
2849	109.4580532
2850	80.20242307
2851	86.80747443
2852	102.301089
2853	94.12673146
2854	90.12858969
2855	84.88901338
2856	93.60522412
2857	86.39482253
2858	110.2509381
2859	74.90229396
2860	91.86634934
2861	96.08200115
2862	123.5444617
2863	125.2718248
2864	114.6968093
2865	80.46183042
2866	96.51631178
2867	59.10403768
2868	111.5760381
2869	77.12602373
2870	110.038255
2871	83.14182911
2872	119.7842387
2873	98.19660508
2874	81.9445926
2875	58.17503745
2876	99.41697251
2877	74.30101685
2878	74.43804287
2879	82.7772207
2880	102.9102521
2881	111.0702113
2882	137.6642926
2883	105.6766746
2884	116.2253912
2885	101.5979789
2886	91.87110366
2887	131.1832088
2888	82.2970624
2889	108.900116
2890	73.86321244
2891	84.50713346
2892	82.5044227
2893	74.95776475
2894	114.0390902
2895	80.13801198
2896	78.42225632
2897	102.7243766
2898	132.9317645
2899	88.81760734
2900	96.36498402
2901	116.0497259
2902	100.9920327
2903	98.31650927
2904	99.92565393
2905	98.41635498
2906	100.1324206
2907	113.0781084
2908	123.9831706
2909	98.17889585
2910	89.39007973
2911	101.0204672
2912	81.82171942
2913	114.6026359
2914	102.5057135
2915	89.19107674
2916	94.74830364
2917	105.7036053
2918	106.9808714
2919	70.8570142
2920	99.38885505
2921	115.5864851
2922	65.01098449
2923	116.7187797
2924	126.6171517
2925	88.91755798
2926	95.93673464
2927	92.62078636
2928	82.56568748
2929	98.56436874
2930	80.95150912
2931	68.17554818
2932	99.66840995
2933	107.308511
2934	71.07429057
2935	100.8351546
2936	66.9978577
2937	80.61795097
2938	90.28341326
2939	123.2962857
2940	107.0248728
2941	110.7604527
2942	95.77886418
2943	78.61238011
2944	98.30645787
2945	128.6027221
2946	97.6313598
2947	76.36125542
2948	117.6173101
2949	73.35387586
2950	114.2877465
2951	81.84588974
2952	102.674149
2953	115.2757025
2954	118.1109155
2955	83.46360864
2956	70.83738789
2957	60.02432741
2958	100.9175102
2959	120.3995677
2960	68.22024375
2961	74.23077825
2962	92.31705657
2963	111.7766436
2964	106.5773487
2965	83.8513497
2966	104.2518109
2967	95.89443648
2968	113.7645298
2969	91.1234869
2970	106.7783541
2971	115.6055562
2972	70.11802544
2973	73.41599298
2974	81.88059615
2975	91.67318216
2976	113.5954916
2977	89.14806196
2978	74.41700393
2979	66.80193047
2980	91.8762695
2981	92.87130297
2982	78.55864683
2983	103.8167211
2984	99.61333213
2985	112.9779633
2986	125.9011412
2987	86.09793422
2988	104.243738
2989	71.90051361
2990	83.0997962
2991	106.5160889
2992	74.07893136
2993	102.73846
2994	76.0912497
2995	108.7193471
2996	89.76093056
2997	109.6845066
2998	117.5927256
2999	98.7624749
3000	94.59734311
3001	72.0195825
3002	100.8920621
3003	100.212073
3004	114.8519557
3005	101.9910253
3006	89.55295491
3007	96.95229967
3008	129.8813539
3009	103.9499401
3010	79.22351078
3011	70.7177412
3012	108.4951384
3013	131.2145523
3014	75.16191291
3015	97.01052981
3016	95.47402895
3017	87.44542808
3018	79.03350392
3019	114.3742274
3020	121.907325
3021	78.74568641
3022	78.0512154
3023	97.57875669
3024	107.1803953
3025	82.30752389
3026	64.54472963
3027	93.77457146
3028	70.51283383
3029	78.36082008
3030	60.39547498
3031	117.568952
3032	103.3585529
3033	96.37363053
3034	109.6314335
3035	83.2453844
3036	98.34681204
3037	82.68617644
3038	94.14718426
3039	114.0713591
3040	126.1150029
3041	101.2680906
3042	124.445456
3043	81.78808842
3044	78.83976882
3045	116.2432575
3046	121.1946101
3047	76.44959439
3048	91.67333712
3049	131.197933
3050	80.3269837
3051	128.7418235
3052	95.89377713
3053	57.8574942
3054	116.2013741
3055	73.86966595
3056	99.3813427
3057	103.2598273
3058	92.12661332
3059	99.55113624
3060	85.54190827
3061	87.19798536
3062	118.0312543
3063	118.0514989
3064	86.50789023
3065	83.35417292
3066	71.79809054
3067	115.2870999
3068	118.7458917
3069	100.2906253
3070	75.95521684
3071	75.92023511
3072	89.12577837
3073	117.8212013
3074	95.9714294
3075	90.19577316
3076	102.5544201
3077	95.02656678
3078	107.4341599
3079	85.60060978
3080	127.0595091
3081	61.20425832
3082	70.69250746
3083	56.01950294
3084	61.35731592
3085	127.9884449
3086	92.10776761
3087	81.56331382
3088	92.90128345
3089	64.17433883
3090	102.925121
3091	139.645741
3092	104.1145425
3093	108.5673805
3094	130.7538421
3095	108.2865468
3096	104.8705792
3097	105.9351514
3098	72.48827383
3099	106.4582558
3100	68.87160225
3101	93.49724717
3102	101.3756813
3103	119.3731615
3104	80.32915001
3105	145.7338729
3106	59.18781044
3107	122.7311033
3108	117.9967431
3109	104.4366778
3110	108.4702513
3111	108.2061009
3112	108.589309
3113	111.1722931
3114	72.9295881
3115	69.17991156
3116	93.81656378
3117	122.7181787
3118	77.53977228
3119	71.64614627
3120	74.54362678
3121	119.2640581
3122	58.7015237
3123	57.62986612
3124	77.28451347
3125	89.09741528
3126	72.33803724
3127	90.26496941
3128	92.87957737
3129	99.1076346
3130	96.56889255
3131	98.86829157
3132	85.97611867
3133	100.3851256
3134	94.69985843
3135	77.20534766
3136	60.63676553
3137	98.44203644
3138	50.36971572
3139	132.0569777
3140	81.24950824
3141	107.1761945
3142	87.84237717
3143	88.65958332
3144	92.82566882
3145	103.113385
3146	91.17935815
3147	125.4440313
3148	94.4342714
3149	70.95171773
3150	92.76422127
3151	79.72488905
3152	85.72331908
3153	80.88027575
3154	105.8032296
3155	91.62089846
3156	110.4278711
3157	89.39005817
3158	98.61861189
3159	102.0765658
3160	87.56421898
3161	74.19694948
3162	90.77869007
3163	103.1344783
3164	95.26808202
3165	115.5977765
3166	64.40029042
3167	123.8638192
3168	100.1217652
3169	101.3272955
3170	50.17283472
3171	134.7831395
3172	86.7129956
3173	65.66044905
3174	75.76689037
3175	75.1119882
3176	139.967034
3177	116.1967563
3178	102.0819985
3179	80.38054033
3180	107.3246591
3181	116.035322
3182	88.99005889
3183	95.11673156
3184	113.4517504
3185	103.841672
3186	92.81410373
3187	104.2565391
3188	96.50639305
3189	82.64279296
3190	56.04076724
3191	150.569415
3192	123.2140341
3193	108.6670081
3194	127.4496517
3195	93.64631625
3196	98.65223024
3197	90.8133053
3198	65.49325453
3199	73.59964463
3200	74.10192317
3201	85.90297584
3202	80.25874657
3203	98.18386261
3204	108.7226524
3205	93.22341344
3206	92.51785882
3207	71.38718529
3208	109.7249177
3209	93.01976753
3210	95.1510657
3211	77.36792123
3212	75.53485622
3213	74.72457272
3214	82.65415937
3215	82.20106189
3216	102.8541232
3217	114.552101
3218	104.0250189
3219	110.6155224
3220	113.9883903
3221	92.4243913
3222	100.4401672
3223	111.8538215
3224	112.6300184
3225	101.6600639
3226	126.3103869
3227	112.8327998
3228	119.0800888
3229	112.1495627
3230	75.28563404
3231	116.0626415
3232	67.72923103
3233	78.09564006
3234	84.19378682
