i	random_value
2696	0.9824530602913790
2697	0.1765444695723590
2698	0.9132657115872500
2699	0.1018779599274720
2700	0.5564488909096310
2701	0.3542849671548750
2702	0.1114519360412000
2703	0.3516217842082320
2704	0.6195969116856390
2705	0.5758736953267950
2706	0.5917966871030460
2707	0.8116114957917420
2708	0.6749466331220640
2709	0.4603188626133730
2710	0.8071932536303520
2711	0.8358839211511160
2712	0.4459542260438510
2713	0.4760947242031450
2714	0.0835419431970270
2715	0.4353606513695810
2716	0.1352484304394420
2717	0.3480663252124780
2718	0.4586175455719910
2719	0.8129082130278940
2720	0.3218291453932870
2721	0.6485158441688560
2722	0.3202986972531270
2723	0.1227826910319000
2724	0.8876421029380990
2725	0.0009537196954545
2726	0.4926049818050190
2727	0.1398500246506700
2728	0.2521117055446790
2729	0.6316051023742400
2730	0.0611224961783563
2731	0.3665987779203880
2732	0.4907579268245910
2733	0.4642767049263190
2734	0.7063962309957020
2735	0.1272844044289180
2736	0.0171467763619497
2737	0.8626495093034100
2738	0.5390629158907820
2739	0.1399151438071780
2740	0.8332256036577080
2741	0.2480865754165330
2742	0.7018684390996390
2743	0.6054074748179560
2744	0.3764787722208500
2745	0.5512143165346840
2746	0.0642433101009967
2747	0.4872927459693410
2748	0.7363141540218060
2749	0.6926851735960880
2750	0.4235803013411110
2751	0.3096647317467250
2752	0.8028369407644000
2753	0.3984165709104550
2754	0.9390697171310490
2755	0.0315947037279050
2756	0.0567139187059367
2757	0.3016428443284760
2758	0.5609233193432750
2759	0.7651037428578520
2760	0.3023033492946460
2761	0.4927932273433830
2762	0.3717863310021430
2763	0.1677086762472040
2764	0.0306654675780607
2765	0.0776718062321875
2766	0.8973955022615940
2767	0.7667246537655560
2768	0.8992480154812570
2769	0.4342545900131920
2770	0.5178941713571060
2771	0.4957202589346070
2772	0.7519991461803550
2773	0.5383506124428880
2774	0.3467871080937850
2775	0.7902953238517410
2776	0.0062329121053200
2777	0.4950885836442000
2778	0.1103246996095970
2779	0.6259104978890750
2780	0.9721200710912170
2781	0.4073503675518670
2782	0.2988487847119760
2783	0.6615800620265560
2784	0.9179548958399780
2785	0.4716074768403930
2786	0.0229781856631606
2787	0.1900883801353800
2788	0.0793944771159643
2789	0.3455525705621980
2790	0.6155163710859110
2791	0.5137505820496650
2792	0.4209443813274080
2793	0.5517192009775900
2794	0.0950251974163498
2795	0.5806813651659960
2796	0.4353013207035520
2797	0.0363142820230904
2798	0.7790879869223620
2799	0.7481525137376520
2800	0.3754088525294470
2801	0.5736818323987820
2802	0.9639689354538620
2803	0.9471718838749090
2804	0.4915997537406140
2805	0.5158925757076310
2806	0.2227730807015610
2807	0.2966318922639220
2808	0.2206973022577160
2809	0.9829693411941710
2810	0.5073897193081870
2811	0.2926696447460260
2812	0.3149970021432780
2813	0.3182942832816460
2814	0.7815168760020490
2815	0.7432585941296560
2816	0.2970797100510660
2817	0.9656095710669520
2818	0.5258105695922520
2819	0.7718742025393490
2820	0.1452592997883990
2821	0.5888690453865060
2822	0.4673886135157990
2823	0.6454153962478050
2824	0.5169315255824820
2825	0.1029787896909700
2826	0.2654989628040120
2827	0.4744642971411970
2828	0.3724720774064430
2829	0.4372764936082600
2830	0.2927037506061110
2831	0.0751594763563450
2832	0.7860940393541420
2833	0.6570839358787100
2834	0.2375916946335870
2835	0.8311095440103390
2836	0.2334642133972320
2837	0.6385961648898320
2838	0.7124589103972280
2839	0.8125793703625230
2840	0.6354524540913810
2841	0.9210639884167850
2842	0.6036473802373740
2843	0.6304746315562090
2844	0.9975038566662580
2845	0.6573552607988590
2846	0.1293445027640070
2847	0.9369343177395120
2848	0.2497172047505420
2849	0.5013024039402340
2850	0.6652403584796420
2851	0.9632015870106900
2852	0.3104713213293920
2853	0.4354733948521020
2854	0.5347636449136850
2855	0.0878978814904556
2856	0.0346903946438020
2857	0.8749346007612970
2858	0.2967606190815150
2859	0.5017626173655800
2860	0.5328333792086120
2861	0.1532066007650320
2862	0.3784724135449600
2863	0.8361099893948130
2864	0.9074835874155660
2865	0.7568351768136210
2866	0.4453189421357490
2867	0.5267557632907070
2868	0.2464347619222750
2869	0.2633994240592870
2870	0.3178792376848050
2871	0.9917088942079810
2872	0.3462578907266230
2873	0.9257567954432110
2874	0.1525887996640800
2875	0.2805913727477540
2876	0.0067337763985664
2877	0.7555653595105380
2878	0.7325225385647720
2879	0.2566491690698870
2880	0.7699420716856380
2881	0.6095417639093240
2882	0.0231306936536617
2883	0.9069775610234710
2884	0.3820127535429990
2885	0.7716798123441550
2886	0.7160197661716410
2887	0.2046724464051420
2888	0.0974113179237319
2889	0.3643908299252840
2890	0.8781663056024070
2891	0.9832887698374910
2892	0.5928443949260460
2893	0.6876673296665490
2894	0.4737197708220550
2895	0.2548515686063710
2896	0.4763863398141770
2897	0.8342570168188180
2898	0.2157790474468450
2899	0.5896121367899490
2900	0.8196721679107930
2901	0.8179255987005370
2902	0.1303781214399560
2903	0.7986243462352460
2904	0.0757083203444207
2905	0.3193451110187810
2906	0.3393834052238480
2907	0.0153806763619464
2908	0.8014180723924820
2909	0.5150441633174210
2910	0.9362607368313230
2911	0.4603519006599420
2912	0.0582711395266422
2913	0.9389763283637840
2914	0.8744496226659960
2915	0.0487885264346934
2916	0.9485894877968190
2917	0.9955304705578740
2918	0.9890881808187770
2919	0.7808496604844470
2920	0.5758155262521490
2921	0.8222071411556190
2922	0.1452357988900750
2923	0.3482800668965560
2924	0.2235623851176350
2925	0.3551958943433150
2926	0.3486143860861630
2927	0.3763911062930590
2928	0.6880977480119410
2929	0.5230822337334770
2930	0.9050864462781840
2931	0.5640777389821390
2932	0.9573202143289350
2933	0.8965378604169810
2934	0.7567454974125460
2935	0.9890075775803890
2936	0.7677531891220000
2937	0.6124187133300510
2938	0.4079677841915490
2939	0.2256875913184600
2940	0.3577570514281700
2941	0.4640592849712320
2942	0.4086982764675270
2943	0.0842065729074903
2944	0.1304987668756620
2945	0.2638259009762940
2946	0.2454970755674310
2947	0.1641553628211290
2948	0.2456042804093510
2949	0.6502964450447160
2950	0.7139773126750950
2951	0.7669453304960400
2952	0.1932568971517570
2953	0.0960193196049302
2954	0.0635640485913500
2955	0.7861620220414040
2956	0.9317944406276440
2957	0.8071515978470390
2958	0.5941348003870540
2959	0.9532339801380740
2960	0.3282309700874640
2961	0.4425674712166170
2962	0.5154191258563560
2963	0.6401566715233640
2964	0.5792322307872210
2965	0.1605359065917740
2966	0.7417766812816980
2967	0.9862447277898280
2968	0.4165808982943150
2969	0.1360938467714970
2970	0.4999364179340500
2971	0.6216287634372000
2972	0.3380047188218750
2973	0.4248488721084960
2974	0.1734604038186250
2975	0.7530118479111630
2976	0.8092967743901840
2977	0.0691167253816412
2978	0.1800959314151790
2979	0.4200003355818360
2980	0.5086234535139240
2981	0.2702212005466240
2982	0.0451690553737221
2983	0.3277200823807620
2984	0.1410710653629240
2985	0.4645328466500260
2986	0.2925872376451720
2987	0.0887319273038740
2988	0.2612943139304480
2989	0.2569933971154760
2990	0.7939155203069930
2991	0.6966196884597950
2992	0.5053012595939070
2993	0.4330724281896900
2994	0.2716988355339850
2995	0.9017496769103990
2996	0.1822217660829900
2997	0.3702856333282560
2998	0.2844957197382450
2999	0.6247389000110530
3000	0.3001516993222510
3001	0.4808427318796600
3002	0.1754739799487690
3003	0.1505052897806480
3004	0.0500450637817345
3005	0.0169156049250316
3006	0.6198596091655230
3007	0.6033768220070110
3008	0.4202669574597920
3009	0.9057420970678240
3010	0.9824251200272220
3011	0.3942328570345060
3012	0.3191949704004560
3013	0.6613119718253020
3014	0.6888164479186120
3015	0.9344005311249490
3016	0.1068643846449420
3017	0.5459560665954550
3018	0.8609149279113970
3019	0.2207945072368700
3020	0.6333378485532720
3021	0.2662969452864360
3022	0.4718446656254400
3023	0.2591405773591340
3024	0.0179526576690887
3025	0.8290632544284480
3026	0.5738200869617750
3027	0.7051114095349700
3028	0.4593418948064580
3029	0.9400571143141720
3030	0.0438539593694698
3031	0.5859499117045520
3032	0.7026240935838110
3033	0.2301349166955380
3034	0.3847789474148360
3035	0.5495859260090190
3036	0.8484589634536400
3037	0.9819953077250530
3038	0.3024295216385940
3039	0.7416927573581570
3040	0.2777306221849320
3041	0.8959458800376970
3042	0.5093905143736580
3043	0.2106157835866920
3044	0.7042633569065090
3045	0.8411066613505520
3046	0.4867113963660810
3047	0.7094467010611960
3048	0.1148343565872740
3049	0.9499464684554210
3050	0.4164187523049530
3051	0.8212102276381660
3052	0.7018725659417620
3053	0.3175181705572110
3054	0.6001055906606090
3055	0.7617539335117220
3056	0.6469486648811820
3057	0.5651075798014060
3058	0.3029816613659060
3059	0.1310244336895800
3060	0.9804005833563270
3061	0.6730226942545380
3062	0.1826863713982850
3063	0.9813016224824360
3064	0.3873111291723350
3065	0.2678054333834560
3066	0.7717287511235900
3067	0.1480455059310480
3068	0.6760620878938940
3069	0.8413470337689280
3070	0.6909386897496810
3071	0.7989874446524070
3072	0.2639849769257960
3073	0.6065640953699530
3074	0.4801288322918830
3075	0.5406478545486430
3076	0.7878383987658840
3077	0.6731310610361250
3078	0.2468422455964530
3079	0.0133025943592211
3080	0.2676817199241170
3081	0.4999892036758900
3082	0.2142254110518160
3083	0.6620834968206120
3084	0.0851991360930544
3085	0.6283953250758360
3086	0.6556928596807350
3087	0.2508546564701040
3088	0.0848564455842420
3089	0.6171331358054310
3090	0.6707062933091060
3091	0.2838747657114310
3092	0.1971903331909950
3093	0.5837869925139390
3094	0.3160948756891930
3095	0.2167859047883760
3096	0.1217850291861570
3097	0.2366450630609490
3098	0.9583617389032950
3099	0.4996703218706950
3100	0.6211812960528800
3101	0.9710300648780710
3102	0.8623533470297050
3103	0.4818437900404950
3104	0.2455253600231710
3105	0.3902991738146360
3106	0.6672501416019800
3107	0.9531200502807920
3108	0.2096524602898310
3109	0.0024666084366687
3110	0.7382021552742030
3111	0.4753681256278340
3112	0.2442718393726510
3113	0.9747268047664270
3114	0.8734082352350310
3115	0.7584426159546820
3116	0.1394608696568770
3117	0.5826402366544190
3118	0.7678332093624400
3119	0.8477321700924890
3120	0.4042428700367910
3121	0.9675310234931830
3122	0.8673216012635950
3123	0.2372549809291390
3124	0.9513974495156230
3125	0.6788118151676170
3126	0.4532071984600840
3127	0.4180053830039710
3128	0.7369558192890400
3129	0.9496712463518020
3130	0.2318428257589520
3131	0.6906905488691880
3132	0.8809596350233210
3133	0.1010484989621640
3134	0.8578411671322960
3135	0.2557951777771380
3136	0.6491775850864050
3137	0.5077748360191270
3138	0.3934581035162430
3139	0.2966928266806730
3140	0.5656762591789000
3141	0.0705911235024754
3142	0.2654087898791020
3143	0.7281662849467300
3144	0.6442975398165330
3145	0.4123516060233230
3146	0.9192954782369570
3147	0.9014614897653860
3148	0.6674057267643660
3149	0.2018018480147130
3150	0.6618921217138620
3151	0.5013932072140940
3152	0.1888776519921770
3153	0.5467312289865720
3154	0.6860981197024440
3155	0.9054199765425870
3156	0.9478866673834780
3157	0.0957647554691654
3158	0.8605781800802150
3159	0.7229853514096710
3160	0.0497484239027015
3161	0.1038170845359020
3162	0.5008747095061090
3163	0.8514779962641890
3164	0.2456620816360200
3165	0.4158562930312050
3166	0.5732769118370560
3167	0.8954133182260440
3168	0.0323124368582315
3169	0.8215028340972780
3170	0.9224751122739150
3171	0.7082421363412840
3172	0.9301409670337990
3173	0.2159879669494430
3174	0.6896916150142410
3175	0.1358487554869240
3176	0.8655580792285200
3177	0.2936493665400200
3178	0.3067613142619030
3179	0.2062033751530420
3180	0.6045144826778570
3181	0.0047807087561873
3182	0.7813739564147730
3183	0.1110593244017240
3184	0.3761383376539840
3185	0.4750437502268860
3186	0.3969327210644510
3187	0.6645168208058330
3188	0.6548785627459540
3189	0.8023073050425750
3190	0.5661063284585680
3191	0.6232993449108890
3192	0.6031871051729130
3193	0.9312412579342070
3194	0.8990195765902100
3195	0.7568974377308770
3196	0.6649105388411450
3197	0.4746064428760420
3198	0.8136671887207920
3199	0.8372623831798510
3200	0.5303069808961470
3201	0.6913650170837350
3202	0.1975271873538020
3203	0.7490840422268550
3204	0.4053156372064690
3205	0.0131776787386491
3206	0.2345714178850820
3207	0.2113815260461460
3208	0.8580072659919570
3209	0.8296597780613280
3210	0.1031455433372770
3211	0.9167593831497230
3212	0.2410746790948000
3213	0.1283795398022430
3214	0.2821177423743410
3215	0.1233195672122590
3216	0.9028933789424580
3217	0.2596400133821190
3218	0.0581528078609734
3219	0.7028740171741460
3220	0.3744992255835450
3221	0.2903876197820830
3222	0.3347865911137190
3223	0.1154639530026960
3224	0.7392775783521710
3225	0.4726406422035620
3226	0.2486189333604230
3227	0.0091707761881796
3228	0.3299350254081670
3229	0.5661276092583770
3230	0.7086141960169970
3231	0.7590388423228190
3232	0.3382457044553110
3233	0.0668738188575784
3234	0.3588418502977920
3235	0.5931516690538800
3236	0.0644762094868148
3237	0.3885303024028800
3238	0.1802838147859730
3239	0.5435714978337180
3240	0.8612368764775180
3241	0.1080505800311420
3242	0.1348349723380060
3243	0.2513758526663690
3244	0.9042585726703070
3245	0.7851068977147390
3246	0.4799004201249500
3247	0.2435401660972360
3248	0.5323117845570810
3249	0.5405472801475930
3250	0.6161670960076750
3251	0.4746016388832710
3252	0.1562710985672040
3253	0.3837152930960080
3254	0.6636773027019410
3255	0.8869313055085460
3256	0.4468624788609750
3257	0.7945850932844790
3258	0.7573717007972570
3259	0.8911868933421950
3260	0.5535534619209610
3261	0.8105750970756980
3262	0.3171080977071310
3263	0.2926253724987020
3264	0.8174810439609550
3265	0.9941380543976620
3266	0.2959670947566120
3267	0.2892505768223510
3268	0.1924205756303960
3269	0.4329177413864260
3270	0.3736313352645280
3271	0.3419748233037990
3272	0.3460635040272200
3273	0.0733159669034826
3274	0.3753730346147580
3275	0.5555192230265880
3276	0.6472011540014670
3277	0.2600031480032640
3278	0.0939391554284994
3279	0.9346071410033750
3280	0.0492677113530284
3281	0.9642012701429860
3282	0.5731214754144660
3283	0.8067936979184100
3284	0.8057085840860080
3285	0.9759241176295030
3286	0.8948540208314170
3287	0.9653375536279250
3288	0.2050244759421280
3289	0.0660687014980299
3290	0.9354618102330310
3291	0.3865141010427920
3292	0.3344800958870030
3293	0.6581155226928250
3294	0.2857685783996220
3295	0.4781351526358170
3296	0.7255667986980470
3297	0.9058170398119580
3298	0.0069672640624798
3299	0.8213567042042970
3300	0.2658639572489560
3301	0.0006028900047907
3302	0.8837335901005610
3303	0.1855168348695960
3304	0.6468639837673160
3305	0.0152126753431139
3306	0.6080835947546070
3307	0.1363487842236180
3308	0.9580008036894670
3309	0.6713491953643450
3310	0.1208374590081120
3311	0.4979368205337110
3312	0.6905387458343100
3313	0.0305356312612526
3314	0.9311356596252420
3315	0.0230542150164832
3316	0.6631162623071960
3317	0.8522960223459500
3318	0.6305582748463310
3319	0.0327409470470483
3320	0.3466192218240110
3321	0.8974610689041090
3322	0.1989144849358390
3323	0.0027052276420083
3324	0.9005441233769900
3325	0.7252869741422740
3326	0.8619661842316570
3327	0.2356050249044280
3328	0.0229828123378717
3329	0.2494249685204400
3330	0.8608621861474810
3331	0.4468535801912910
3332	0.6305005068980620
3333	0.0540214680127682
3334	0.5116344963833720
3335	0.7757396575598430
3336	0.4720993782942620
3337	0.3380011563728930
3338	0.3384535271073290
3339	0.4994327772311190
3340	0.5293972518639940
3341	0.0783512130567436
3342	0.0073930022126829
3343	0.1374544420814350
3344	0.6169190408624710
3345	0.4881851496672560
3346	0.4258460997653820
3347	0.4994586227781140
3348	0.4343778967867790
3349	0.1039310479779190
3350	0.9117903425793590
3351	0.3177854933239040
3352	0.8562997301891200
3353	0.9822677602527880
3354	0.0010726017275013
3355	0.6350580183800410
3356	0.3359902830071060
3357	0.3234833138652900
3358	0.3381307262569050
3359	0.1579946136477340
3360	0.4885735441679960
3361	0.7803820183392760
3362	0.9182142050312790
3363	0.9866968522951280
3364	0.7845880803186470
3365	0.0270350585732322
3366	0.6487066945297460
3367	0.0403343717619862
3368	0.6862404250406850
3369	0.3499948744497430
3370	0.5198409383971480
3371	0.9147587010984710
3372	0.7334755214061690
3373	0.3008208067886630
3374	0.2345955149207280
3375	0.9443448516815380
3376	0.9584079371092430
3377	0.4275307964600790
3378	0.8412062718187860
3379	0.0484266792319068
3380	0.2383619453752740
3381	0.0821496759832137
3382	0.2749510775622730
3383	0.5073912945225370
3384	0.3834536116019250
3385	0.5575526235973080
3386	0.1691656816762380
3387	0.9673429975625910
3388	0.7270446125588450
3389	0.1356293307193400
3390	0.0204406118095060
3391	0.7577120772319650
3392	0.5805593275791410
3393	0.6921875506242800
3394	0.7491926038193690
3395	0.3987640877483430
3396	0.0975387316197995
3397	0.7640255692815940
3398	0.3452798142225340
3399	0.4419351761330780
3400	0.9596343492868190
3401	0.2190563271992310
3402	0.5889658879279210
3403	0.1051903138067050
3404	0.9860529466681500
3405	0.4561542081788460
3406	0.5205244884057530
3407	0.8531916595724570
3408	0.4902455147463080
3409	0.2115222788570680
3410	0.7873073162003910
3411	0.6481452020620260
3412	0.8768704991783490
3413	0.7123335688783900
3414	0.3249032707513650
3415	0.8273939180983900
3416	0.8566413001296030
3417	0.8498349165369690
3418	0.0289898560520916
3419	0.3438182632981860
3420	0.9644549095442420
3421	0.5162264416186130
3422	0.2777392673189600
3423	0.1880729591518360
3424	0.5334690536470100
3425	0.9874042850426110
3426	0.7205595764213650
3427	0.8346148683812430
3428	0.2452781826145070
3429	0.1351831631614100
3430	0.2676098028701620
3431	0.1885638046098930
3432	0.7546960651210220
3433	0.7189209419527950
3434	0.9681821458039660
3435	0.8902648707224530
3436	0.8430705674268490
3437	0.5853726299467270
3438	0.5221610123294610
3439	0.9640826560596490
3440	0.2563833627595260
3441	0.2879731421905320
3442	0.3265890125813520
3443	0.0027407386540697
3444	0.5836312993296020
3445	0.9323440865916120
3446	0.5007653183157160
3447	0.0743731665263170
3448	0.8648482209000010
3449	0.8266318969366620
3450	0.7117718220468020
3451	0.9958098549211630
3452	0.1043078216911950
3453	0.6746060854950060
3454	0.9290712775395200
3455	0.8173354241750950
3456	0.3434558318980360
3457	0.0831412219237277
3458	0.4480682280882300
3459	0.4055450914749930
3460	0.3823618062933540
3461	0.8077115903942850
3462	0.1173957678316790
3463	0.8776665973808580
3464	0.4548267210192060
3465	0.6178507046591950
3466	0.2324415349102290
3467	0.8995494875383270
3468	0.9506042813891800
3469	0.8114203385362150
3470	0.2089377269691150
3471	0.1492798930691230
3472	0.7555548328968720
3473	0.4404812763315040
3474	0.4734113165810290
3475	0.3935254030217800
3476	0.9420234608955630
3477	0.9732051012375760
3478	0.6521573565407670
3479	0.5448540662265690
3480	0.7422260861154260
3481	0.1038363519076500
3482	0.2885974047849350
3483	0.3236736551682550
3484	0.1274201293739880
3485	0.8837086545038970
3486	0.4914583050768440
3487	0.0978379059301184
3488	0.7196261216725730
3489	0.2802253286233380
3490	0.1189729749596760
3491	0.4809877685713870
3492	0.3651840315639840
3493	0.1490214609378280
3494	0.2059194821834440
3495	0.0557637659429009
3496	0.2795293701210950
3497	0.1257790281419740
3498	0.1093145626377580
3499	0.8566725722536030
3500	0.1038045265918020
3501	0.7632463783489110
3502	0.5713323342135280
3503	0.1627585513157290
3504	0.1825792896314600
3505	0.0135461488759931
3506	0.8292851586855790
3507	0.9714343109055800
3508	0.0278491074043956
3509	0.0782343592761521
3510	0.4256667782935930
3511	0.9138991248870900
3512	0.7307366606629540
3513	0.9579530395765080
3514	0.7991670882658010
3515	0.5897209691604080
3516	0.3573703791016690
3517	0.9126315672770530
3518	0.9568187574337590
3519	0.9583544077755290
3520	0.9237101396849890
3521	0.7827805036614180
3522	0.4663730799633580
3523	0.2360121400682900
3524	0.1570841967873030
3525	0.2270134908901850
3526	0.1799581201395370
3527	0.0499639595834687
3528	0.5714617089154520
3529	0.9942904354753310
3530	0.3670642527228910
3531	0.3757704307970120
3532	0.6022067631032520
3533	0.9102318017744190
3534	0.8856722222562650
3535	0.6228873383415170
3536	0.8553387901694220
3537	0.7391817525119320
3538	0.0341199885850836
3539	0.1731698658792180
3540	0.3452934276735920
3541	0.0582182988780482
3542	0.2213197502426780
3543	0.6284233900690670
3544	0.6567911605246320
3545	0.7509142591688840
3546	0.5020087646260740
3547	0.4553281831758010
3548	0.6459547815394760
3549	0.2155409819616310
3550	0.2436597099724040
3551	0.0698946068974102
3552	0.4937454996659810
3553	0.9571914057242660
3554	0.6597495925482410
3555	0.9527872643345650
3556	0.2103161280449060
3557	0.1339702380180730
3558	0.9267852896610060
3559	0.6738586452774470
3560	0.1764162299627180
3561	0.0793495616349285
3562	0.7658459527886860
3563	0.3285245719851980
3564	0.0163847641386035
3565	0.3419269763874810
3566	0.5768467250060230
3567	0.0008702870534831
3568	0.5232395873304770
3569	0.2492146428118040
3570	0.6451818881220030
3571	0.6680981724442050
3572	0.9413950177994850
3573	0.3286365273502260
3574	0.2811465415369120
3575	0.8793800494151480
3576	0.7566463280927590
3577	0.8651527646335780
3578	0.4016676389308610
3579	0.2729254242933670
3580	0.6017831008039300
3581	0.0461236734543182
3582	0.7826073020878780
3583	0.2606092252505360
3584	0.7678451377181190
3585	0.8389128002518270
3586	0.5518787910177520
3587	0.0711238808366303
3588	0.9534833194138420
3589	0.8047473921837550
3590	0.9902545587652760
3591	0.2334969341590820
3592	0.2819065088903390
3593	0.7867411555529340
3594	0.9058086269898690
3595	0.5293097736749300
3596	0.5140967243186900
3597	0.8885935899831840
3598	0.2431009372536840
3599	0.9853735938248480
3600	0.2794331960899670
3601	0.4297718766371590
3602	0.8287378080184190
3603	0.9472363261732190
3604	0.1882063992658880
3605	0.4364657807496270
3606	0.5731770701930490
3607	0.2247448454147840
3608	0.2187812187868850
3609	0.5732327410865180
3610	0.2517127079707440
3611	0.0176308563161118
3612	0.1647941661290040
3613	0.3643146137606590
3614	0.3722514427174410
3615	0.0073596794997510
3616	0.9724459889118560
3617	0.6315998822664800
3618	0.7681210133382950
3619	0.9619423046647340
3620	0.6607180937892230
3621	0.5184147729867280
3622	0.2173108689390200
3623	0.4897873592312240
3624	0.8270782609515260
3625	0.7624434314881800
3626	0.7523821221958690
3627	0.0199010586924406
3628	0.0921743863320006
3629	0.4937261561648590
3630	0.1688359149372280
3631	0.6931457360817200
3632	0.8381462471389250
3633	0.0690310594197179
3634	0.7173113807173670
3635	0.6283363314479440
3636	0.6195248135664140
3637	0.7519869717041210
3638	0.9747182839510330
3639	0.3339705146621620
3640	0.6847677602672810
3641	0.6455201981030160
3642	0.4458907158167120
3643	0.2336668449542930
3644	0.3984623918513190
3645	0.8680271025812100
3646	0.9955471123887030
3647	0.7489636039361070
3648	0.8873668193656460
3649	0.2692691811719150
3650	0.6685647748522840
3651	0.1206359923587610
3652	0.1589252985926680
3653	0.4509379140669640
3654	0.0740664141640792
3655	0.8910360766156780
3656	0.0979603292842370
3657	0.6452235735383310
3658	0.2173568304228610
3659	0.4748395844747320
3660	0.3722221283860490
3661	0.5599179337394070
3662	0.6180693744095280
3663	0.7681139839851800
3664	0.1172546461034340
3665	0.8445582734437860
3666	0.1951851120713280
3667	0.4254777625975770
3668	0.8186477693645030
3669	0.1471172806252440
3670	0.5746402997677600
3671	0.6930501907818210
3672	0.3388540841645810
3673	0.7234402799958140
3674	0.6530801063709560
3675	0.6895904349795490
3676	0.3858709105305390
3677	0.6998461179440150
3678	0.9373627598861160
3679	0.1654719070379280
3680	0.7160684785942710
3681	0.0225991229718610
3682	0.1217936919266300
3683	0.4066751544984340
3684	0.9068160197106440
3685	0.6334116900007060
3686	0.1375795531673260
3687	0.6170639302152840
3688	0.3106377385986050
3689	0.6622324378485390
3690	0.0017597289657969
3691	0.1477926999153140
3692	0.9563622852643370
3693	0.7600850271458160
3694	0.4191891224284840
3695	0.2948119777083860
3696	0.0495008348299120
3697	0.2702136032898070
3698	0.3458600548077490
3699	0.2476335541414930
3700	0.1293802468393930
3701	0.4770456238983100
3702	0.9567686821098880
3703	0.3196797208675440
3704	0.9408450879292520
3705	0.7017122302447490
3706	0.9535024009550520
3707	0.2956017767378690
3708	0.2451684479368390
3709	0.9909026340409200
3710	0.7136142590833420
3711	0.7055173569953740
3712	0.2057271571661190
3713	0.7361855193896860
3714	0.1641202699326610
3715	0.8541159996880610
3716	0.4608983958474550
3717	0.4052440548178330
3718	0.7360466772495390
3719	0.7826325469649230
3720	0.9174227958156150
3721	0.4342082336202580
3722	0.4029553109590030
3723	0.6098441119329530
3724	0.2804490540020980
3725	0.5584579061539980
3726	0.8882232817930870
3727	0.5819602731902710
3728	0.5180902382140220
3729	0.9324737138117370
3730	0.1858767774333350
3731	0.0422992491611573
3732	0.2629836557342260
3733	0.8624950547661310
3734	0.6411865238550970
3735	0.7413257084728860
3736	0.7970422698848040
3737	0.6874235294262210
3738	0.3195457155393700
3739	0.0765421400806363
3740	0.8759786141948760
3741	0.4354822884252930
3742	0.3487018168002390
3743	0.5298872362745260
3744	0.1445243816974450
3745	0.4808786500651180
3746	0.7293077537098260
3747	0.2846264055498970
3748	0.3449082276645350
3749	0.4176162025388590
3750	0.6820270931277660
3751	0.9244150056215670
3752	0.3219184143372420
3753	0.3409094023053080
3754	0.8846814753461160
3755	0.9950642673330160
3756	0.7069119960231780
3757	0.7404199424909160
3758	0.9358578470284690
3759	0.8469707527177350
3760	0.3523859209194190
3761	0.5165180605787410
3762	0.7166271084911470
3763	0.3720717726624640
3764	0.9983737673628840
3765	0.3674937470451230
3766	0.0888510647723932
3767	0.6546835864148130
3768	0.9223035764784730
3769	0.1086432581167970
3770	0.4406428130650710
3771	0.8686073266642520
3772	0.6412148298854600
3773	0.8316479590270110
3774	0.9045314092250530
3775	0.6187183684850810
3776	0.3167140898557030
3777	0.4464376009767510
3778	0.0815865624215357
3779	0.0559109058576208
3780	0.7611112184370790
3781	0.2499325748118330
3782	0.1602465661796520
3783	0.6323923173602830
3784	0.9870604450220020
3785	0.4606473080141920
3786	0.6062661687868520
3787	0.5025047363261290
3788	0.7532015335650060
3789	0.2756249294126300
3790	0.5922815142414050
3791	0.8726902902258110
3792	0.8222285827086380
3793	0.2129287328409590
3794	0.9232088113964690
3795	0.3097817704521020
3796	0.8972408477023890
3797	0.2476255525071900
3798	0.4729751672898410
3799	0.7194664089656090
3800	0.5661641701694660
3801	0.0868549806254588
3802	0.5244651802805610
3803	0.6130296665955560
3804	0.8249924213413680
3805	0.3048061639069030
3806	0.8507492159708590
3807	0.6466080083193320
3808	0.5479045523112860
3809	0.3622128835991770
3810	0.3317036039750870
3811	0.7660282910640090
3812	0.9770788400644610
3813	0.7372564896980520
3814	0.8739735474270010
3815	0.5921739308967590
3816	0.6616110905507090
3817	0.0285627485690088
3818	0.3885825821572920
3819	0.2112377704463700
3820	0.9814149732531730
3821	0.3430156367576350
3822	0.8419969819752690
3823	0.2721654504535060
3824	0.5195142360075420
3825	0.5856624871782300
3826	0.8516346304284160
3827	0.7344976974231710
3828	0.3546816533250770
3829	0.1513033041022280
3830	0.3832083971123920
3831	0.5760244988186520
3832	0.5188932404482700
3833	0.1688683702790720
3834	0.9575016117146810
3835	0.7589275521693270
3836	0.6452197961286290
3837	0.0184784976817229
3838	0.7126483148024540
3839	0.1604220938901550
3840	0.9023678165687610
3841	0.6665447346291120
3842	0.1847929287012950
3843	0.7146956203689970
3844	0.9249065208779010
3845	0.4703600590859190
3846	0.2656947237490700
3847	0.9825032436823700
3848	0.8497643357084690
3849	0.2504985501973750
3850	0.3945029217352460
3851	0.9446374578220620
3852	0.1170978336239430
3853	0.9152873233995310
3854	0.3443413664098250
3855	0.4213155511152180
3856	0.1452749592916070
3857	0.1321078855888400
3858	0.1129363894569310
3859	0.7225829294256290
3860	0.1489585005352110
3861	0.8156182921585370
